VARID,DOCULECT,GLOSS,VALUE_ORG,SINGULAR,PLURAL,FORM,CONCEPT,POS,BEFORE_PARSE,PARSED
0.0,BonduSoNajamba,(Muslim) pray (verb only),sán,,,sán,PRAY,verb,sán,sán
0.0,Nanga,(Muslim) pray (verb only),sándí,,,sándí,PRAY,verb,sándí,sánd-í
0.0,PergeTegu,(Muslim) pray (verb only),sálá,,,sálá,PRAY,verb,sálá,sál-á
0.0,TebulUre,(Muslim) pray (verb only),sárⁿá (sárⁿá-tì-),,,sárⁿá,PRAY,verb,sárⁿá,sárⁿ-á
0.0,TogoKan,(Muslim) pray (verb only),sárⁿá,,,sárⁿá,PRAY,verb,sárⁿá,sárⁿ-á
0.0,TommoSoTongoTongo,(Muslim) pray (verb only),sɛ́nɛ́,,,sɛ́nɛ́,PRAY,verb,sɛ́nɛ́,sɛ́n-ɛ́
0.0,YandaDom,(Muslim) pray (verb only),sán,,,sán,PRAY,verb,sán,sán
0.0,YornoSo,(Muslim) pray (verb only),sɛ́rⁿɛ́-\\sɛ́rⁿɛ́,,,sɛ́rⁿɛ́,PRAY,verb,sɛ́rⁿɛ́,sɛ́rⁿ-ɛ́
0.0,BankanTey,worship (God),dìmbí:,,,dìmbí:,WORSHIP,verb,dìmbí:,dìmb-í-í
0.0,BenTey,worship (God),dìmbì-yí,,,dìmbì-yí,WORSHIP,verb,dìmbì-yí,dìmb-ìy-í
0.0,DogulDomBendiely,worship (God),dìmbì-yɛ́,,,dìmbì-yɛ́,WORSHIP,verb,dìmbì-yɛ́,dìmb-ìy-ɛ́
0.0,DonnoSo,worship (God),dìmb-ɛ́:,,,dìmb-ɛ́:,WORSHIP,verb,dìmb-ɛ́:,dìmb-ɛ́-ɛ́
0.0,JamsayDouentza,worship (God),dìgɛ́,,,dìgɛ́,WORSHIP,verb,dìgɛ́,dìg-ɛ́
0.0,Mombo,worship (God),díŋgyɛ̂:,,,díŋgyɛ̂:,WORSHIP,verb,díŋgyɛ̂:,díŋg-y-ɛ̂-ɛ̂
0.0,BonduSoNajamba,worship (God),dìmbí-yɛ́,,,dìmbí-yɛ́,WORSHIP,verb,dìmbí-yɛ́,dìmb-íy-ɛ́
0.0,Nanga,worship (God),dìmbí-yí,,,dìmbí-yí,WORSHIP,verb,dìmbí-yí,dìmb-íy-í
0.0,PergeTegu,worship (God),dìmbì-yé,,,dìmbì-yé,WORSHIP,verb,dìmbì-yé,dìmb-ìy-é
0.0,TogoKan,worship (God),àmá dìm-î:,,,àmá dìm-î:,WORSHIP,verb,àmá dìm-î:,àmád-ì-mí-ì
0.0,TommoSoTongoTongo,worship (God),ámbá dìmbí-yɛ́,,,ámbá dìmbí-yɛ́,WORSHIP,verb,ámbá dìmbí-yɛ́,ámb-á-dìmb-íy-ɛ́
0.0,ToroTegu,worship (God),dìgú\\dìgá,,,dìgá,WORSHIP,verb,dìgá,dìg-á
0.0,YornoSo,worship (God),ámà dìm-ɛ́:,,,ámà dìm-ɛ́:,WORSHIP,verb,ámà dìm-ɛ́:,ámàd-ì-mɛ́-ɛ́
0.0,BankanTey,"(imam) preach, give a sermon",wá:jò káŋ,,,wá:jò káŋ,PREACH,verb,wá:jò káŋ,wááj-ò-káŋ
0.0,BenTey,"(imam) preach, give a sermon",wá:jɛ̀ wá:jɛ́,,,wá:jɛ̀ wá:jɛ́,PREACH,verb,wá:jɛ̀ wá:jɛ́,wááj-ɛ̀-wááj-ɛ́
0.0,Bunoge,"(imam) preach, give a sermon",wà:jù kánì,,,wà:jù kánì,PREACH,verb,wà:jù kánì,wààj-ù-kán-ì
0.0,DogulDomBendiely,"(imam) preach, give a sermon",wájè kànɛ́,,,wájè kànɛ́,PREACH,verb,wájè kànɛ́,wáj-è-kàn-ɛ́
0.0,DogulDomKundialang,"(imam) preach, give a sermon",wâ:j kánè,,,wâ:j kánè,PREACH,verb,wâ:j kánè,wáàj-kán-è
0.0,DonnoSo,"(imam) preach, give a sermon",wá:jù kán(à),,,wá:jù kánà,PREACH,verb,wá:jù kánà,wááj-ù-kán-à
0.0,JamsayGourou,"(imam) preach, give a sermon",tírⁿíwⁿɛ́ xxx ,,,tírⁿíwⁿɛ́ ,PREACH,verb,tírⁿíwⁿɛ́ ,tírⁿíwⁿ-ɛ́
0.0,JamsayDouentza,"(imam) preach, give a sermon",wá:jù wá:jɛ́,,,wá:jù wá:jɛ́,PREACH,verb,wá:jù wá:jɛ́,wááj-ù-wááj-ɛ́
0.0,BonduSoNajamba,"(imam) preach, give a sermon",wá:jù wá:jɛ́,,,wá:jù wá:jɛ́,PREACH,verb,wá:jù wá:jɛ́,wááj-ù-wááj-ɛ́
0.0,Nanga,"(imam) preach, give a sermon",wá:jɛ̀ wá:jí,,,wá:jɛ̀ wá:jí,PREACH,verb,wá:jɛ̀ wá:jí,wááj-ɛ̀-wááj-í
0.0,Penange,"(imam) preach, give a sermon",wá:jí kán,,,wá:jí kán,PREACH,verb,wá:jí kán,wááj-í-kán
0.0,PergeTegu,"(imam) preach, give a sermon",wá:jɛ̀ wá:jɛ́,,,wá:jɛ̀ wá:jɛ́,PREACH,verb,wá:jɛ̀ wá:jɛ́,wááj-ɛ̀-wááj-ɛ́
0.0,TebulUre,"(imam) preach, give a sermon",wá:jɛ́ wá:jɛ́ (wá:jɛ́-tì-),,,wá:jɛ́ wá:jɛ́,PREACH,verb,wá:jɛ́ wá:jɛ́,wááj-ɛ́-wááj-ɛ́
0.0,Tiranige,"(imam) preach, give a sermon",wà:jí kán(ú),,,wà:jí kánú,PREACH,verb,wà:jí kánú,wààj-í-kán-ú
0.0,TogoKan,"(imam) preach, give a sermon",wá:jú wá:jù,,,wá:jú wá:jù,PREACH,verb,wá:jú wá:jù,wááj-ú-wááj-ù
0.0,TommoSoTongoTongo,"(imam) preach, give a sermon",wáàjù káná,,,wáàjù káná,PREACH,verb,wáàjù káná,wáàj-ù-kán-á
0.0,ToroTegu,"(imam) preach, give a sermon",wá:jɛ̀ kárⁿú\\kárⁿá,,,kárⁿá,PREACH,verb,kárⁿá,kárⁿ-á
0.0,YornoSo,"(imam) preach, give a sermon","wá:jù kúnɔ́, wá:jù tágá",,,wá:jù kúnɔ́,PREACH,verb,wá:jù kúnɔ́,wááj-ù-kún-ɔ́
1.0,YornoSo,"(imam) preach, give a sermon","wá:jù kúnɔ́, wá:jù tágá",,,wá:jù tágá,,verb,wá:jù tágá,wááj-ù-tág-á
0.0,BankanTey,"God, Allah",zɛ́zɛ̂,zɛ́zɛ̂,,,GOD,noun,zɛ́zɛ̂,zɛ́zɛ̂
0.0,BenTey,"God, Allah",jǐŋjɛ̀,jǐŋjɛ̀,,,GOD,noun,jǐŋjɛ̀,jǐŋ-jɛ̀
0.0,Bunoge,"God, Allah",ʔàmànàŋgà,ʔàmànàŋgà,,,GOD,noun,ʔàmànàŋgà,ʔàmà-nà-ŋgà
0.0,DogulDomBendiely,"God, Allah",ámbá,ámbá,,,GOD,noun,ámbá,á-mbá
0.0,DogulDomKundialang,"God, Allah",ámbà,ámbà,,,GOD,noun,ámbà,á-mbà
0.0,DonnoSo,"God, Allah",àmbá,àmbá,,,GOD,noun,àmbá,à-mbá
0.0,JamsayGourou,"God, Allah",ámà,ámà,,,GOD,noun,ámà,á-mà
0.0,JamsayDouentza,"God, Allah",ámà,ámà,,,GOD,noun,ámà,á-mà
0.0,JamsayMondoro,"God, Allah",ámà,ámà,,,GOD,noun,ámà,á-mà
0.0,Mombo,"God, Allah",ámánà,ámánà,,,GOD,noun,ámánà,ámánà
0.0,BonduSoNajamba,"God, Allah","jěnjà, ájà",jěnjà,,,GOD,noun,jěnjà,jěn-jà
1.0,BonduSoNajamba,"God, Allah","jěnjà, ájà",ájà,,,,noun,ájà,ájà
0.0,Nanga,"God, Allah","dɛ̌njɛ̂, jɛ̌njɛ̂",dɛ̌njɛ̂,,,GOD,noun,dɛ̌njɛ̂,dɛ̌n-jɛ̂
1.0,Nanga,"God, Allah","dɛ̌njɛ̂, jɛ̌njɛ̂",jɛ̌njɛ̂,,,,noun,jɛ̌njɛ̂,jɛ̌n-jɛ̂
0.0,Penange,"God, Allah",àmànà (ɲ-),àmànà ,ɲ-àmànà,,GOD,noun,àmànà ,àmànà
0.0,PergeTegu,"God, Allah",ámà,ámà,,,GOD,noun,ámà,á-mà
0.0,TebulUre,"God, Allah",ámbá,ámbá,,,GOD,noun,ámbá,á-mbá
0.0,Tiranige,"God, Allah",á:,á:,,,GOD,noun,á:,áá
0.0,TogoKan,"God, Allah",àmá,àmá,,,GOD,noun,àmá,à-má
0.0,TommoSoTongoTongo,"God, Allah",ámbá,ámbá,,,GOD,noun,ámbá,á-mbá
0.0,ToroTegu,"God, Allah",dìsì-ná:,dìsì-ná:,,,GOD,noun,dìsì-ná:,dìsì-náá
0.0,YandaDom,"God, Allah",àmbà,àmbà,,,GOD,noun,àmbà,à-mbà
0.0,YornoSo,"God, Allah",ámà,ámà,,,GOD,noun,ámà,á-mà
0.0,BankanTey,"demon, pagan devil opposed to God",sèytá:nì-m,sèytá:nì-m,,,DEMON,noun,sèytá:nì-m,sèy-táánì-m
0.0,BenTey,"demon, pagan devil opposed to God",sèytá:nù-m\\sèytá:nù,sèytá:nù-m,sèytá:nù,,DEMON,noun,sèytá:nù-m,sèy-táánù-m
0.0,DogulDomBendiely,"demon, pagan devil opposed to God",séétàn; jínú,séétàn,,,DEMON,noun,séétàn,séétà-n
1.0,DogulDomBendiely,"demon, pagan devil opposed to God",séétàn; jínú,jínú,,,,noun,jínú,jínú
0.0,DonnoSo,"demon, pagan devil opposed to God","sè:dá:nɛ̀, sè:tá:nɛ̀",sè:dá:nɛ̀,,,DEMON,noun,sè:dá:nɛ̀,sèèdáá-nɛ̀
1.0,DonnoSo,"demon, pagan devil opposed to God","sè:dá:nɛ̀, sè:tá:nɛ̀",sè:tá:nɛ̀,,,,noun,sè:tá:nɛ̀,sèètáá-nɛ̀
0.0,JamsayDouentza,"demon, pagan devil opposed to God",séydâ:n,séydâ:n,,,DEMON,noun,séydâ:n,séy-dáàn
0.0,Mombo,"demon, pagan devil opposed to God",sétánè,sétánè,,,DEMON,noun,sétánè,sétá-nè
0.0,BonduSoNajamba,"demon, pagan devil opposed to God",sèyɗá:nì,sèyɗá:nì,,,DEMON,noun,sèyɗá:nì,sèyɗáá-nì
0.0,Nanga,"demon, pagan devil opposed to God",ségítá:ndì,ségítá:ndì,,,DEMON,noun,ségítá:ndì,ségí-táá-ndì
0.0,PergeTegu,"demon, pagan devil opposed to God",séytâ:n,séytâ:n,,,DEMON,noun,séytâ:n,séy-táàn
0.0,TebulUre,"demon, pagan devil opposed to God",séttâ:n\\-mbò,séttâ:,séttâ:-mbò,,DEMON,noun,séttâ:,sét-táà
0.0,TogoKan,"demon, pagan devil opposed to God",sítá:nú,sítá:nú,,,DEMON,noun,sítá:nú,sítáá-nú
0.0,TommoSoTongoTongo,"demon, pagan devil opposed to God",jínú,jínú,,,DEMON,noun,jínú,jínú
0.0,ToroTegu,"demon, pagan devil opposed to God",sèytá:nì,sèytá:nì,,,DEMON,noun,sèytá:nì,sèy-táánì
0.0,YandaDom,"demon, pagan devil opposed to God",sètá:nù,sètá:nù,,,DEMON,noun,sètá:nù,sètáá-nù
0.0,YornoSo,"demon, pagan devil opposed to God",sètâ:n,sètâ:n,,,DEMON,noun,sètâ:n,sètáà-n
0.0,BankanTey,heaven,"àljɛ́nnà, àljɛ́nnɛ̀",àljɛ́nnà,,,HEAVEN,noun,àljɛ́nnà,àljɛ́-nnà
1.0,BankanTey,heaven,"àljɛ́nnà, àljɛ́nnɛ̀",àljɛ́nnɛ̀,,,,noun,àljɛ́nnɛ̀,àljɛ́-nnɛ̀
0.0,BenTey,heaven,àrjɛ́nnɛ̀,àrjɛ́nnɛ̀,,,HEAVEN,noun,àrjɛ́nnɛ̀,àrjɛ́-nnɛ̀
0.0,Bunoge,heaven,ʔàljɛ̀nnɛ́,ʔàljɛ̀nnɛ́,,,HEAVEN,noun,ʔàljɛ̀nnɛ́,ʔàl-jɛ̀n-nɛ́
0.0,DogulDomBendiely,heaven,"àlàjénné, àlàjénná",àlàjénné,,,HEAVEN,noun,àlàjénné,àlàjé-nné
1.0,DogulDomBendiely,heaven,"àlàjénné, àlàjénná",àlàjénná,,,,noun,àlàjénná,àlàjé-nná
0.0,DogulDomKundialang,heaven,àljɛ́nnɛ̀,àljɛ́nnɛ̀,,,HEAVEN,noun,àljɛ́nnɛ̀,àljɛ́-nnɛ̀
0.0,DonnoSo,heaven,àrùkɛ́nnɛ̀,àrùkɛ́nnɛ̀,,,HEAVEN,noun,àrùkɛ́nnɛ̀,àrùkɛ́-nnɛ̀
0.0,JamsayDouentza,heaven,"àrjɛ́nɛ̀, àrùjɛ́nɛ̀",àrjɛ́nɛ̀,,,HEAVEN,noun,àrjɛ́nɛ̀,àrjɛ́-nɛ̀
1.0,JamsayDouentza,heaven,"àrjɛ́nɛ̀, àrùjɛ́nɛ̀",àrùjɛ́nɛ̀,,,,noun,àrùjɛ́nɛ̀,àrùjɛ́-nɛ̀
0.0,Mombo,heaven,àlìgènné,àlìgènné,,,HEAVEN,noun,àlìgènné,àlìgè-nné
0.0,BonduSoNajamba,heaven,àlgénnà,àlgénnà,,,HEAVEN,noun,àlgénnà,àlgé-nnà
0.0,Nanga,heaven,àrgínɛ̂,àrgínɛ̂,,,HEAVEN,noun,àrgínɛ̂,àrgí-nɛ̂
0.0,Penange,heaven,àljɛ́nnɛ̀,àljɛ́nnɛ̀,,,HEAVEN,noun,àljɛ́nnɛ̀,àljɛ́-nnɛ̀
0.0,PergeTegu,heaven,àrgínɛ̀,àrgínɛ̀,,,HEAVEN,noun,àrgínɛ̀,àrgí-nɛ̀
0.0,TebulUre,heaven,àljɛ́nɛ̀,àljɛ́nɛ̀,,,HEAVEN,noun,àljɛ́nɛ̀,àljɛ́-nɛ̀
0.0,Tiranige,heaven,àljɛ́nɛ̀,àljɛ́nɛ̀,,,HEAVEN,noun,àljɛ́nɛ̀,àljɛ́-nɛ̀
0.0,TogoKan,heaven,àrùjɛ́nɛ́,àrùjɛ́nɛ́,,,HEAVEN,noun,àrùjɛ́nɛ́,àrùjɛ́-nɛ́
0.0,TommoSoTongoTongo,heaven,àlìjɛ́nnɛ́,àlìjɛ́n-nɛ́,,,HEAVEN,noun,àlìjɛ́n-nɛ́,àlìjɛ́-nnɛ́
0.0,ToroTegu,heaven,àljɛ̌mnà,àljɛ̌mnà,,,HEAVEN,noun,àljɛ̌mnà,àljɛ̌-mnà
0.0,YandaDom,heaven,àlgɛ́nɛ̀,àlgɛ́nɛ̀,,,HEAVEN,noun,àlgɛ́nɛ̀,àlgɛ́-nɛ̀
0.0,YornoSo,heaven,àrùjɛ́nɛ̀,àrùjɛ́nɛ̀,,,HEAVEN,noun,àrùjɛ́nɛ̀,àrùjɛ́-nɛ̀
0.0,BankanTey,hell,"go᷈:, jàhánàmà",go᷈:,,,HELL,noun,go᷈:,go᷈o᷈
1.0,BankanTey,hell,"go᷈:, jàhánàmà",jàhánàmà,,,,noun,jàhánàmà,jàhá-nà-mà
0.0,BenTey,hell,"go᷈:, jàhánnámà",go᷈:,,,HELL,noun,go᷈:,go᷈o᷈
1.0,BenTey,hell,"go᷈:, jàhánnámà",jàhánnámà,,,,noun,jàhánnámà,jàhá-nná-mà
0.0,Bunoge,hell,génì,génì,,,HELL,noun,génì,génì
0.0,DogulDomBendiely,hell,gógó,gógó,,,HELL,noun,gógó,gó-gó
0.0,DogulDomKundialang,hell,"gògó, jàhánnàmà",gògó,,,HELL,noun,gògó,gò-gó
1.0,DogulDomKundialang,hell,"gògó, jàhánnàmà",jàhánnàmà,,,,noun,jàhánnàmà,jàhá-nnà-mà
0.0,DonnoSo,hell,ɲa᷈ŋ,ɲa᷈ŋ,,,HELL,noun,ɲa᷈ŋ,ɲa᷈ŋ
0.0,JamsayDouentza,hell,núwⁿó,núwⁿó,,,HELL,noun,núwⁿó,núwⁿó
0.0,Mombo,hell,génì,génì,,,HELL,noun,génì,génì
0.0,BonduSoNajamba,hell,gólò,gólò,,,HELL,noun,gólò,gólò
0.0,Nanga,hell,"go᷈:, jàhánámà",go᷈:,,,HELL,noun,go᷈:,go᷈o᷈
1.0,Nanga,hell,"go᷈:, jàhánámà",jàhánámà,,,,noun,jàhánámà,jàhá-ná-mà
0.0,Penange,hell,gènì ~ gèn,gènì ,,,HELL,noun,gènì ,gènì
1.0,Penange,hell,gènì ~ gèn,gèn,,,,noun,gèn,gèn
0.0,PergeTegu,hell,núwⁿó,núwⁿó,,,HELL,noun,núwⁿó,núwⁿó
0.0,TebulUre,hell,gǒ:,gǒ:,,,HELL,noun,gǒ:,gòó
0.0,Tiranige,hell,"jé: (""fire"")",jé: ,,,HELL,noun,jé: ,jéé
0.0,TogoKan,hell,ɲɛ̀:-gìrⁿí,ɲɛ̀:-gìrⁿí,,,HELL,noun,ɲɛ̀:-gìrⁿí,ɲɛ̀ɛ̀gì-rⁿí
0.0,TommoSoTongoTongo,hell,ɲǎm,ɲǎm,,,HELL,noun,ɲǎm,ɲǎ-m
0.0,ToroTegu,hell,"jǎ:nnámà, núwⁿɔ́",jǎ:nnámà,,,HELL,noun,jǎ:nnámà,jàán-ná-mà
1.0,ToroTegu,hell,"jǎ:nnámà, núwⁿɔ́",núwⁿɔ́,,,,noun,núwⁿɔ́,núwⁿɔ́
0.0,YandaDom,hell,gòlò,gòlò,,,HELL,noun,gòlò,gòlò
0.0,YornoSo,hell,"jàⁿhánnàmà, yǎm",jàⁿhánnàmà,,,HELL,noun,jàⁿhánnàmà,jàⁿhá-nnà-mà
1.0,YornoSo,hell,"jàⁿhánnàmà, yǎm",yǎm,,,,noun,yǎm,yǎ-m
0.0,BankanTey,world (of the living),"ádúná, ándúɲá, dúɲá",ádúná,,,WORLD,noun,ádúná,ádúná
1.0,BankanTey,world (of the living),"ádúná, ándúɲá, dúɲá",ándúɲá,,,,noun,ándúɲá,á-ndú-ɲá
2.0,BankanTey,world (of the living),"ádúná, ándúɲá, dúɲá",dúɲá,,,,noun,dúɲá,dúɲá
0.0,BenTey,world (of the living),"ádúnɔ́, ádúná, ádúná:rⁿú",ádúnɔ́,,,WORLD,noun,ádúnɔ́,ádúnɔ́
1.0,BenTey,world (of the living),"ádúnɔ́, ádúná, ádúná:rⁿú",ádúná,,,,noun,ádúná,ádúná
2.0,BenTey,world (of the living),"ádúnɔ́, ádúná, ádúná:rⁿú",ádúná:rⁿú,,,,noun,ádúná:rⁿú,ádúnáá-rⁿú
0.0,Bunoge,world (of the living),ʔàrnà,ʔàrnà,,,WORLD,noun,ʔàrnà,ʔàr-nà
0.0,DogulDomBendiely,world (of the living),dúnìyà,dúnìyà,,,WORLD,noun,dúnìyà,dúnì-yà
0.0,DogulDomKundialang,world (of the living),"dúnìyà ~ dúnyà, gándà",dúnìyà ,,,WORLD,noun,dúnìyà ,dúnì-yà
1.0,DogulDomKundialang,world (of the living),"dúnìyà ~ dúnyà, gándà",dúnyà,,,,noun,dúnyà,dún-yà
2.0,DogulDomKundialang,world (of the living),"dúnìyà ~ dúnyà, gándà",gándà,,,,noun,gándà,gá-ndà
0.0,DonnoSo,world (of the living),àdúnɔ̀,àdúnɔ̀,,,WORLD,noun,àdúnɔ̀,àdúnɔ̀
0.0,JamsayDouentza,world (of the living),"ɛ́:rú, àdúrⁿó",ɛ́:rú,,,WORLD,noun,ɛ́:rú,ɛ́ɛ́rú
1.0,JamsayDouentza,world (of the living),"ɛ́:rú, àdúrⁿó",àdúrⁿó,,,,noun,àdúrⁿó,àdúrⁿó
0.0,JamsayMondoro,world (of the living),ɛ́:rú,ɛ́:rú,,,WORLD,noun,ɛ́:rú,ɛ́ɛ́rú
0.0,Mombo,world (of the living),àrùná \\ àrná,àrùná ,àrná,,WORLD,noun,àrùná ,àrùná
0.0,BonduSoNajamba,world (of the living),"ádúná, ádúná òlè",ádúná,,,WORLD,noun,ádúná,ádúná
1.0,BonduSoNajamba,world (of the living),"ádúná, ádúná òlè",ádúná òlè,,,,noun,ádúná òlè,ádúnáò-lè
0.0,Nanga,world (of the living),"ɛ́:rí, ádúrⁿó",ɛ́:rí,,,WORLD,noun,ɛ́:rí,ɛ́ɛ́rí
1.0,Nanga,world (of the living),"ɛ́:rí, ádúrⁿó",ádúrⁿó,,,,noun,ádúrⁿó,ádúrⁿó
0.0,Penange,world (of the living),àrnà (y-),àrnà ,y-àrnà,,WORLD,noun,àrnà ,àrnà
0.0,PergeTegu,world (of the living),"ɛ́:rú, ádúrⁿɔ́",ɛ́:rú,,,WORLD,noun,ɛ́:rú,ɛ́ɛ́rú
1.0,PergeTegu,world (of the living),"ɛ́:rú, ádúrⁿɔ́",ádúrⁿɔ́,,,,noun,ádúrⁿɔ́,ádúrⁿɔ́
0.0,TebulUre,world (of the living),àdúnó,àdúnó,,,WORLD,noun,àdúnó,àdúnó
0.0,Tiranige,world (of the living),àdùná,àdùná,,,WORLD,noun,àdùná,àdùná
0.0,TogoKan,world (of the living),àdúrⁿú,àdúrⁿú,,,WORLD,noun,àdúrⁿú,àdúrⁿú
0.0,TommoSoTongoTongo,world (of the living),"àdúníyáá, dúníyáá gìnɛ̀",à-dúníyáá,,,WORLD,noun,à-dúníyáá,àdúní-yáá
1.0,TommoSoTongoTongo,world (of the living),"àdúníyáá, dúníyáá gìnɛ̀",dúníyáá gì-nɛ̀,,,WORLD,noun,dúníyáá gì-nɛ̀,dúní-yáágì-nɛ̀
0.0,ToroTegu,world (of the living),àdùná:rⁿù,àdùná:rⁿù,,,WORLD,noun,àdùná:rⁿù,àdùnáá-rⁿù
0.0,YandaDom,world (of the living),àdúɲá,àdúɲá,,,WORLD,noun,àdúɲá,àdúɲá
0.0,YornoSo,world (of the living),"àn-dúrⁿɔ́, ɛ̂:rù",àn-dúrⁿɔ́,,,WORLD,noun,àn-dúrⁿɔ́,à-ndú-rⁿɔ́
1.0,YornoSo,world (of the living),"àn-dúrⁿɔ́, ɛ̂:rù",ɛ̂:rù,,,,noun,ɛ̂:rù,ɛ̂ɛ̂rù
0.0,BankanTey,"magic (magic tricks, illusions)",bídâ:w,bídâ:w,,,MAGIC,noun,bídâ:w,bídáà-w
0.0,BenTey,"magic (magic tricks, illusions)",sírdì,sírdì,,,MAGIC,noun,sírdì,sír-dì
0.0,DogulDomBendiely,"magic (magic tricks, illusions)",dùgó,dùgó,,,MAGIC,noun,dùgó,dù-gó
0.0,DogulDomKundialang,"magic (magic tricks, illusions)","dɔ̂b, dâb",dɔ̂b,,,MAGIC,noun,dɔ̂b,dɔ̂b
1.0,DogulDomKundialang,"magic (magic tricks, illusions)","dɔ̂b, dâb",dâb,,,,noun,dâb,dâb
0.0,DonnoSo,"magic (magic tricks, illusions)","ándàl, bírìgà",ándàl,,,MAGIC,noun,ándàl,á-ndà-l
1.0,DonnoSo,"magic (magic tricks, illusions)","ándàl, bírìgà",bírìgà,,,,noun,bírìgà,bírì-gà
0.0,JamsayDouentza,"magic (magic tricks, illusions)",bídígà,bídígà,,,MAGIC,noun,bídígà,bídí-gà
0.0,Mombo,"magic (magic tricks, illusions)",gìnèmòrì kání,gìnèmòrì kání,,,MAGIC,noun,gìnèmòrì kání,gìnè-mòrì-kání
0.0,BonduSoNajamba,"magic (magic tricks, illusions)","àlbítɛ̀, sírrì",àlbítɛ̀,,,MAGIC,noun,àlbítɛ̀,àlbí-tɛ̀
1.0,BonduSoNajamba,"magic (magic tricks, illusions)","àlbítɛ̀, sírrì",sírrì,,,,noun,sírrì,sír-rì
0.0,Nanga,"magic (magic tricks, illusions)",bìdígâ,bìdígâ,,,MAGIC,noun,bìdígâ,bìdí-gâ
0.0,PergeTegu,"magic (magic tricks, illusions)",bídígɛ̀,bídígɛ̀,,,MAGIC,noun,bídígɛ̀,bídí-gɛ̀
0.0,TebulUre,"magic (magic tricks, illusions)",bídígá,bídígá,,,MAGIC,noun,bídígá,bídí-gá
0.0,TogoKan,"magic (magic tricks, illusions)",bílígá,bílígá,,,MAGIC,noun,bílígá,bílí-gá
0.0,TommoSoTongoTongo,"magic (magic tricks, illusions)",dábílé,dábí-lé,,,MAGIC,noun,dábí-lé,dábí-lé
0.0,ToroTegu,"magic (magic tricks, illusions)",mílà,mílà,,,MAGIC,noun,mílà,mílà
0.0,YandaDom,"magic (magic tricks, illusions)",bírgà,bírgà,,,MAGIC,noun,bírgà,bír-gà
0.0,YornoSo,"magic (magic tricks, illusions)",sírìdì,sírìdì,,,MAGIC,noun,sírìdì,sírì-dì
0.0,BenTey,"magician, one who does magic tricks",sìrdì-kǎⁿ-m\\-kǎ:ⁿ,sìrdì-kǎⁿ-m,sìrdì-kǎ:ⁿ,,MAGICIAN,noun,sìrdì-kǎⁿ-m,sìr-dìkǎⁿ-m
0.0,DogulDomBendiely,"magician, one who does magic tricks",dùgódùg,dùgódùg,,,MAGICIAN,noun,dùgódùg,dùgó-dù-g
0.0,DogulDomKundialang,"magician, one who does magic tricks","dɔ̀b-dɔ̌b, dàb-dǎb",dɔ̀b-dɔ̌b,,,MAGICIAN,noun,dɔ̀b-dɔ̌b,dɔ̀b-dɔ̌b
1.0,DogulDomKundialang,"magician, one who does magic tricks","dɔ̀b-dɔ̌b, dàb-dǎb",dàb-dǎb,,,,noun,dàb-dǎb,dàb-dǎb
0.0,DonnoSo,"magician, one who does magic tricks",bìrìgà-kán-nɛ̀,bìrìgà-kán-nɛ̀,,,MAGICIAN,noun,bìrìgà-kán-nɛ̀,bìrì-gàká-nnɛ̀
0.0,JamsayDouentza,"magician, one who does magic tricks",bìdìgà-bídígɛ́-n,bìdìgà-bídígɛ́-n,,,MAGICIAN,noun,bìdìgà-bídígɛ́-n,bìdì-gàbí-dígɛ́-n
0.0,Mombo,"magician, one who does magic tricks",gínémórí,gínémórí,,,MAGICIAN,noun,gínémórí,gíné-mórí
0.0,BonduSoNajamba,"magician, one who does magic tricks",sìrrì-kàné\\-kǎn-bó,sìrrì-kàné,sìrrì-kǎn-bó,,MAGICIAN,noun,sìrrì-kàné,sìr-rìkà-né
0.0,Nanga,"magician, one who does magic tricks",bìdìgà-bìdìgí,bìdìgà-bìdìgí,,,MAGICIAN,noun,bìdìgà-bìdìgí,bìdì-gàbì-dì-gí
0.0,PergeTegu,"magician, one who does magic tricks",bìdìgɛ̀-kárⁿá-n,bìdìgɛ̀-kárⁿá-n,,,MAGICIAN,noun,bìdìgɛ̀-kárⁿá-n,bìdì-gɛ̀ká-rⁿán
0.0,TebulUre,"magician, one who does magic tricks",bìdìgà-bìdìgé\\-bìdìgù-mbó,bìdìgà-bìdìgé,bìdìgà-bìdìgù-mbó,,MAGICIAN,noun,bìdìgà-bìdìgé,bìdì-gàbì-dì-gé
0.0,TogoKan,"magician, one who does magic tricks",bìlìgà-bílígɛ́,bìlìgà-bílígɛ́,,,MAGICIAN,noun,bìlìgà-bílígɛ́,bìlì-gàbí-lí-gɛ́
0.0,TommoSoTongoTongo,"magician, one who does magic tricks",bìdɛ̀ kání-nɛ́,bìdɛ̀ kání-nɛ́,,,MAGICIAN,noun,bìdɛ̀ kání-nɛ́,bìdɛ̀-kání-nɛ́
0.0,ToroTegu,"magician, one who does magic tricks","mìlà-ká-nú\\-kárⁿú-m, dággádà",mìlà-ká-nú,mìlà-kárⁿú-m,,MAGICIAN,noun,mìlà-ká-nú,mìlà-kánú
1.0,ToroTegu,"magician, one who does magic tricks","mìlà-ká-nú\\-kárⁿú-m, dággádà",dággádà,,,,noun,dággádà,dág-gádà
