ID	LOCAL_ID	DOCULECT	VARIETY	CONCEPT	VALUE	FORM	TOKENS	PLURAL_TOKENS	NOTE	SWADESH	COGIDS	ALIGNMENT
11517	DogulDomKundialang-7566_see-1	DogulDomKundialang		see	wɛ̌:	wɛ̌:	w ɛ̀.ɛ́			1	4472	w ɛ̀.ɛ́ - -
11518	DonnoSo-7566_see-1	DonnoSo		see	wǎ:\\wɛ́ɛ̀	wɛ́-ɛ̀	w ɛ́ - ɛ̀			1	4472	w ɛ́ - ɛ̀
11519	Gourou-7566_see-1	Gourou		see	ɛ́:	ɛ́:	ɛ́.ɛ́			1	4473	ɛ́.ɛ́
11520	JamsayDouentza-7566_see-1	JamsayDouentza		see	ɛ̌:	ɛ̌:	ɛ̀.ɛ́			1	4473	ɛ̀.ɛ́
11522	Mombo-7566_see-1	Mombo		see	mályê:	mályê:	m á l j é.è			1	4474	m á l j é.è
11523	Najamba-7566_see-1	Najamba		see	yɛ́\\yɛ̀	yɛ́	j ɛ́			1	4470	j ɛ́
11524	Nanga-7566_see-1	Nanga		see	yǐ:	yǐ:	j ì.í			1	4470	j ì.í
11525	Penange-7566_see-1	Penange		see	málgè	málgè	m á l ɡ è			1	4474	m á l ɡ è
11526	PergeTegu-7566_see-1	PergeTegu		see	yɛ̌:\\yɛ̀rí	yɛ̌:	j ɛ̀.ɛ́			1	4470	j ɛ̀.ɛ́
11527	TebulUre-7566_see-1	TebulUre		see	yí (yíbì or yìsɔ́, neg yǎl)	yí	j í			1	4470	j í
11528	Tiranige-7566_see-1	Tiranige		see	bálíyó	bálí-yó	b á l í - j ó			1	4475	b á l í - j ó
11529	TogoKan-7566_see-1	TogoKan		see	ɔ̌:	ɔ̌:	ɔ̀.ɔ́			1	4476	ɔ̀.ɔ́
11530	TommoSoTongoTongo-7566_see-1	TommoSoTongoTongo		see	yɛ̀	yɛ̀	j ɛ̀			1	4470	j ɛ̀
11531	ToroTegu-7566_see-1	ToroTegu		see	wɔ́\\wɔ́ (Perf2 wɔ̀sɔ́)	wɔ́	w ɔ́			1	4472	w ɔ́ - -
11532	YandaDom-7566_see-1	YandaDom		see	wɔ́\\wàlí	wɔ́	w ɔ́			1	4472	w ɔ́ - -
11533	YornoSo-7566_see-1	YornoSo		see	yé:\\yé: xxx[chaining yéy ?]	yé:-	j é.é			1	4470	j é.é
5046	BankanTey-7569_seedstockseedsforsowing-1	BankanTey		seedstock, seeds for sowing	tǒy, kɔ̀ntǒy	tǒy	t ǒ j			1	4491	t ǒ j - - -
5047	BenTey-7569_seedstockseedsforsowing-1	BenTey		seedstock, seeds for sowing	tǒy	tǒy	t ǒ j			1	4491	t ǒ j - - -
5048	Bunoge-7569_seedstockseedsforsowing-1	Bunoge		seedstock, seeds for sowing	ʔámgè	ʔámgè	ʔ á m ɡ è			1	4492	ʔ á m ɡ è
5049	DogulDomKundialang-7569_seedstockseedsforsowing-1	DogulDomKundialang		seedstock, seeds for sowing	núwò	núwò	n ú w ò			1	4493	n ú w ò
5050	DonnoSo-7569_seedstockseedsforsowing-1	DonnoSo		seedstock, seeds for sowing	yùgě:	yùgě:	j ù ɡ è.é			1	4494	j ù ɡ è.é
5051	Gourou-7569_seedstockseedsforsowing-1	Gourou		seedstock, seeds for sowing	tǒy	tǒy	t ǒ j			1	4491	t ǒ j - - -
5052	JamsayDouentza-7569_seedstockseedsforsowing-1	JamsayDouentza		seedstock, seeds for sowing	tǒy	tǒy	t ǒ j			1	4491	t ǒ j - - -
5053	Mombo-7569_seedstockseedsforsowing-1	Mombo		seedstock, seeds for sowing	nùgùjí	nùgùjí	n ù ɡ ù dʒ í			1	4495	n ù ɡ ù dʒ í
5054	Najamba-7569_seedstockseedsforsowing-1	Najamba		seedstock, seeds for sowing	tǒyŋgò\\twe᷈:	tǒy-ŋgò	t ǒ j - ŋɡ ò	t w è.è		1	4491	t ǒ j - ŋɡ ò
5055	Nanga-7569_seedstockseedsforsowing-1	Nanga		seedstock, seeds for sowing	to᷈:	to᷈:	t ò.ò			1	4491	t ò.ò - - - -
5056	Penange-7569_seedstockseedsforsowing-1	Penange		seedstock, seeds for sowing	núgúryè	núgúr-yè	n ú ɡ ú r - j è			1	4496	n ú ɡ ú r - j è
5057	PergeTegu-7569_seedstockseedsforsowing-1	PergeTegu		seedstock, seeds for sowing	tǒy	tǒy	t ǒ j			1	4491	t ǒ j - - -
5058	TebulUre-7569_seedstockseedsforsowing-1	TebulUre		seedstock, seeds for sowing	tǒ:	tǒ:	t ò.ó			1	4491	t ò.ó - - - -
5059	Tiranige-7569_seedstockseedsforsowing-1	Tiranige		seedstock, seeds for sowing	kɔ̀lɛ̀jɛ́	kɔ̀lɛ̀jɛ́	k ɔ̀ l ɛ̀ dʒ ɛ́			1	4497	k ɔ̀ l ɛ̀ dʒ ɛ́
5060	TogoKan-7569_seedstockseedsforsowing-1	TogoKan		seedstock, seeds for sowing	nóŋó	nóŋó	n ó ŋ ó			1	4498	n ó ŋ ó
5061	TommoSoTongoTongo-7569_seedstockseedsforsowing-1	TommoSoTongoTongo		seedstock, seeds for sowing	dɛ̀ntów	dɛ̀n-tów	d ɛ̀ n - t ó w			1	4499	d ɛ̀ n - t ó w
5063	ToroTegu-7569_seedstockseedsforsowing-1	ToroTegu		seedstock, seeds for sowing	tǒw	tǒw	t ǒ w			1	4491	t ǒ - - w -
5064	YandaDom-7569_seedstockseedsforsowing-1	YandaDom		seedstock, seeds for sowing	tòŋ	tòŋ	t ò ŋ			1	4491	t ò - - ŋ -
5065	YornoSo-7569_seedstockseedsforsowing-1	YornoSo		seedstock, seeds for sowing	dɛ̀rⁿɛ̀tǒy	dɛ̀rⁿɛ̀-tǒy	d ɛ̀ r.∼ ɛ̀ - t ǒ j			1	4500	d ɛ̀ r.∼ ɛ̀ - t ǒ j
3422	BankanTey-7617_sewwithneedle-1	BankanTey		sew (with needle)	kó	kó	k ó			1	4511	- k - ó -
3423	BenTey-7617_sewwithneedle-1	BenTey		sew (with needle)	kúyó	kúyó	k ú j ó			1	4512	k ú j ó
3424	Bunoge-7617_sewwithneedle-1	Bunoge		sew (with needle)	kê:	kê:	k é.è			1	4511	- k - é.è -
3425	DogulDomKundialang-7617_sewwithneedle-1	DogulDomKundialang		sew (with needle)	ɔ́wɛ̀	ɔ́wɛ̀	ɔ́ w ɛ̀			1	4511	ɔ́ - w ɛ̀ -
3426	DonnoSo-7617_sewwithneedle-1	DonnoSo		sew (with needle)	nɔ̌:\\nɔ́ɛ̀	nɔ̌:	n ɔ̀.ɔ́			1	4513	n ɔ̀.ɔ́
3427	Gourou-7617_sewwithneedle-1	Gourou		sew (with needle)	ásárá	ásárá	á s á r á			1	4514	á s á r á
3428	JamsayDouentza-7617_sewwithneedle-1	JamsayDouentza		sew (with needle)	ájárá	ájárá	á dʒ á r á			1	4514	á dʒ á r á
3429	Mombo-7617_sewwithneedle-1	Mombo		sew (with needle)	kúyé	kúyé	k ú j é			1	4512	k ú j é
3430	Najamba-7617_sewwithneedle-1	Najamba		sew (with needle)	kóy\\kòyè	kóy	k ó j			1	4511	- k - ó j
3431	Nanga-7617_sewwithneedle-1	Nanga		sew (with needle)	kó:	kó:	k ó.ó			1	4511	- k - ó.ó -
3432	Penange-7617_sewwithneedle-1	Penange		sew (with needle)	kwé:	kwé:	k w é.é			1	4511	- k w é.é -
3433	PergeTegu-7617_sewwithneedle-1	PergeTegu		sew (with needle)	pɛ́:	pɛ́:	p ɛ́.ɛ́			1	4515	p ɛ́.ɛ́ -
3434	TebulUre-7617_sewwithneedle-1	TebulUre		sew (with needle)	pɛ́:y (pɛ́:ytì)	pɛ́:y	p ɛ́.ɛ́ j			1	4515	p ɛ́.ɛ́ j
3435	Tiranige-7617_sewwithneedle-1	Tiranige		sew (with needle)	kó:	kó:	k ó.ó			1	4511	- k - ó.ó -
3436	TogoKan-7617_sewwithneedle-1	TogoKan		sew (with needle)	tǔⁿ ájìrì	tǔⁿ_ájìrì	t ǔ.∼ - á dʒ ì r ì			1	4516	t ǔ.∼ - á dʒ ì r ì
3437	TommoSoTongoTongo-7617_sewwithneedle-1	TommoSoTongoTongo		sew (with needle)	nɔ̌y nɔ́ɔ́	nɔ̌y_nɔ́ɔ́	n ɔ̌ j - n ɔ́.ɔ́			1	4517	n ɔ̌ j - n ɔ́.ɔ́
3439	ToroTegu-7617_sewwithneedle-1	ToroTegu		sew (with needle)	átú\\átá	átú	á t ú			1	4518	á t ú
3440	YandaDom-7617_sewwithneedle-1	YandaDom		sew (with needle)	píyɛ́\\pìyálì	píyɛ́	p í j ɛ́			1	4519	p í j ɛ́
3441	YornoSo-7617_sewwithneedle-1	YornoSo		sew (with needle)	lɔ́:	lɔ́:	l ɔ́.ɔ́			1	4520	l ɔ́.ɔ́
14459	BankanTey-7649_sharpblade-1	BankanTey		sharp (blade)	ɛ́rùm	ɛ́rùm	ɛ́ r ù m			1	4531	ɛ́ r ù m -
14460	BenTey-7649_sharpblade-1	BenTey		sharp (blade)	yágùm, ɛ́rùm	yágùm	j á ɡ ù m			1	4532	j á ɡ ù m
14461	Bunoge-7649_sharpblade-1	Bunoge		sharp (blade)	dɛ̀njì (also 'sweet')	dɛ̀njì	d ɛ̀ nj ì			1	4533	d ɛ̀ nj ì
14462	DogulDomKundialang-7649_sharpblade-1	DogulDomKundialang		sharp (blade)	síyɔ̀ŋ̀	síyɔ̀-ŋ̀	s í j ɔ̀ - ŋ			1	4534	- s í j ɔ̀ - ŋ -
14463	DonnoSo-7649_sharpblade-1	DonnoSo		sharp (blade)	sìndú	sìndú	s ì nd ú			1	4534	- s ì - - - nd ú
14464	Gourou-7649_sharpblade-1	Gourou		sharp (blade)	ɲéyⁿ	ɲéyⁿ	ɲ é j.∼			1	4535	ɲ é j.∼
14465	JamsayDouentza-7649_sharpblade-1	JamsayDouentza		sharp (blade)	érù	érù	é r ù			1	4531	é r ù - -
14467	Mombo-7649_sharpblade-1	Mombo		sharp (blade)	ɲá:ɲá: kánní	ɲá:ɲá:_kánní	ɲ á.á ɲ á.á - k á n n í			1	4536	ɲ á.á ɲ á.á - k á n n í
14468	Najamba-7649_sharpblade-1	Najamba		sharp (blade)	ɛ̀líyè\\ɛ̀lúmbò	ɛ̀lí-yè	ɛ̀ l í - j è	ɛ̀ l ú - mb ò		1	4537	ɛ̀ l í - j è
14469	Nanga-7649_sharpblade-1	Nanga		sharp (blade)	ɛ́rî	ɛ́rî	ɛ́ r î			1	4531	ɛ́ r î - -
14470	Penange-7649_sharpblade-1	Penange		sharp (blade)	nsì:ⁿ	nsì:ⁿ	n s ì.ì.∼			1	4534	n s ì.ì.∼ - - - - -
14471	PergeTegu-7649_sharpblade-1	PergeTegu		sharp (blade)	érù	érù	é r ù			1	4531	é r ù - -
14472	Tiranige-7649_sharpblade-1	Tiranige		sharp (blade)	ní:njí (also 'sweet')	ní:njí	n í.í nj í			1	4538	n í.í nj í
14473	TogoKan-7649_sharpblade-1	TogoKan		sharp (blade)	ɲí:ɲí	ɲí:ɲí	ɲ í.í ɲ í			1	4538	ɲ í.í ɲ í
14474	TommoSoTongoTongo-7649_sharpblade-1	TommoSoTongoTongo		sharp (blade)	ɛ́lɛ́lú, yágárú	ɛ́lɛ́lú	ɛ́ l ɛ́ l ú			1	4531	ɛ́ l ɛ́ l ú
14475	ToroTegu-7649_sharpblade-1	ToroTegu		sharp (blade)	lìsí	lìsí	l ì s í			1	4539	l ì s í
14476	YandaDom-7649_sharpblade-1	YandaDom		sharp (blade)	sǐ:ⁿ	sǐ:ⁿ	s ɪ̀.ɪ́.∼			1	4534	- s ɪ̀.ɪ́.∼ - - - - -
14477	YornoSo-7649_sharpblade-1	YornoSo		sharp (blade)	ɛ̂:l ~ ɛ́lɛ̀l	ɛ́lɛ̀l	ɛ́ l ɛ̀ l			1	4531	ɛ́ l ɛ̀ l -
183	BankanTey-7675_sheep-1	BankanTey		sheep	pɛ̀rɛ̌m\\pɛ̀rɛ́	pɛ̀rɛ̌-m	p ɛ̀ r ɛ̌ - m	p ɛ̀ r ɛ́		0	4550	p ɛ̀ r ɛ̌ - m
184	BenTey-7675_sheep-1	BenTey		sheep	pɛ̀rɛ̌m\\pɛ̀rɛ́	pɛ̀rɛ̌-m	p ɛ̀ r ɛ̌ - m	p ɛ̀ r ɛ́		0	4550	p ɛ̀ r ɛ̌ - m
185	Bunoge-7675_sheep-1	Bunoge		sheep	ʔálámà	ʔálámà	ʔ á l á m à			0	4551	ʔ á l á m à - -
186	DogulDomBendiely-7675_sheep-1	DogulDomBendiely		sheep	pésìgì	pésìgì	p é s ì ɡ ì			0	4552	p é s ì ɡ ì
187	DogulDomKundialang-7675_sheep-1	DogulDomKundialang		sheep	pésgè	pésgè	p é s ɡ è			0	4552	p é s - ɡ è
188	DonnoSo-7675_sheep-1	DonnoSo		sheep	pédù	pédù	p é d ù			0	4552	p é d - - ù
189	Gourou-7675_sheep-1	Gourou		sheep	pé:zú	pé:zú	p é.é z ú			0	4552	p é.é z - - ú
190	JamsayDouentza-7675_sheep-1	JamsayDouentza		sheep	pé:jú	pé:jú	p é.é dʒ ú			0	4552	p é.é dʒ - - ú
192	Mombo-7675_sheep-1	Mombo		sheep	ánnà	ánnà	á n n à			0	4553	á n n à
193	Najamba-7675_sheep-1	Najamba		sheep	pɛ̀gɛ́\\pɛ̀gɛ́mbó	pɛ̀gɛ́	p ɛ̀ ɡ ɛ́	p ɛ̀ ɡ ɛ́ - mb ó		0	4552	p ɛ̀ - - ɡ ɛ́
194	Nanga-7675_sheep-1	Nanga		sheep	pɛ̀rgɛ́	pɛ̀rgɛ́	p ɛ̀ r ɡ ɛ́			0	4552	p ɛ̀ r - ɡ ɛ́
195	Penange-7675_sheep-1	Penange		sheep	àlàmùnɔ̀ (y)	àlàmùnɔ̀	à l à m ù n ɔ̀	j - à l à m ù n ɔ̀		0	4551	- à l à m ù n ɔ̀
196	PergeTegu-7675_sheep-1	PergeTegu		sheep	pé:sú	pé:sú	p é.é s ú			0	4552	p é.é s - - ú
197	TebulUre-7675_sheep-1	TebulUre		sheep	péddè\\pédùmbò	péddè	p é d d è	p é d ù - mb ò		0	4552	p é d - d è
198	Tiranige-7675_sheep-1	Tiranige		sheep	ámbá ~ á:ná	á:ná	á.á n á			0	4553	á.á - n á
199	TogoKan-7675_sheep-1	TogoKan		sheep	péjú	péjú	p é dʒ ú			0	4552	p é dʒ - - ú
200	TommoSoTongoTongo-7675_sheep-1	TommoSoTongoTongo		sheep	pédú	pé-dú	p é - d ú	p é - d ú mb e		0	4552	p é - - d ú
203	ToroTegu-7675_sheep-1	ToroTegu		sheep	bɛ̀lú	bɛ̀lú	b ɛ̀ l ú			0	4552	b ɛ̀ l - - ú
204	YandaDom-7675_sheep-1	YandaDom		sheep	pɛ̀:\\mú	pɛ̀:	p ɛ̀.ɛ̀	p ɛ̀.ɛ̀ - m ú		0	4552	p ɛ̀.ɛ̀ - - - -
205	YornoSo-7675_sheep-1	YornoSo		sheep	péjú	péjú	p é dʒ ú			0	4552	p é dʒ - - ú
7001	BankanTey-7713_short-1	BankanTey		short	gɔ᷈:	gɔ᷈:	ɡ ɔ̀.ɔ̀.			1	4571	- - ɡ ɔ̀.ɔ̀. - -
7002	BenTey-7713_short-1	BenTey		short	gɔ᷈:w\\gɔ᷈:wm\\gɔ̌:wyɛ̀	gɔ᷈:w	ɡ ɔ̀.ɔ̀. w	ɡ ɔ̀.ɔ̀. w - m		1	4571	- - ɡ ɔ̀.ɔ̀. w -
7003	Bunoge-7713_short-1	Bunoge		short	tùmbù	tùmbù	t ù mb ù			1	4572	t ù mb ù - -
7004	DogulDomKundialang-7713_short-1	DogulDomKundialang		short	dènnó	dènnó	d è n n ó			1	4573	d è n n ó - - -
7005	DonnoSo-7713_short-1	DonnoSo		short	dùmbú	dùmbú	d ù mb ú			1	4572	d ù mb ú - -
7006	Gourou-7713_short-1	Gourou		short	gɔ̌yⁿ	gɔ̌yⁿ	ɡ ɔ̌ j.∼			1	4571	- - ɡ ɔ̌ j.∼ -
7007	JamsayDouentza-7713_short-1	JamsayDouentza		short	gɔ̌yⁿ	gɔ̌yⁿ	ɡ ɔ̌ j.∼			1	4571	- - ɡ ɔ̌ j.∼ -
7009	Mombo-7713_short-1	Mombo		short	dúŋgúrù	dúŋgúrù	d ú ŋɡ ú r ù			1	4574	d ú ŋɡ ú r ù - - -
7010	Najamba-7713_short-1	Najamba		short	dèndú:\\dèndí:	dèndú:	d è nd ú.ú	d è nd í.í		1	4573	d è - nd ú.ú - - -
7011	Nanga-7713_short-1	Nanga		short	déŋî	déŋî	d é ŋ î			1	4573	d é - ŋ î - - -
7012	Penange-7713_short-1	Penange		short	dùŋgùríyè	dùŋgùrí-yè	d ù ŋɡ ù r í - j è			1	4574	d ù ŋɡ ù r í - j è
7013	PergeTegu-7713_short-1	PergeTegu		short	gɔ̌yⁿ	gɔ̌yⁿ	ɡ ɔ̌ j.∼			1	4571	- - ɡ ɔ̌ j.∼ -
7014	TebulUre-7713_short-1	TebulUre		short	gɔ̯̀ɛ̌:\\gɔ̌ygɔ́\\gɔ̌ymbɔ́	gɔ̯̀ɛ̌:	ɡ ɔ ɛ̀.ɛ́	ɡ ɔ̌ j - ɡ ɔ́		1	4571	- - ɡ ɔ - ɛ̀.ɛ́
7015	Tiranige-7713_short-1	Tiranige		short	déŋíwè (Boui), déŋí (Ningo), déŋíbè (Ningo)	déŋí-wè	d é ŋ í - w è			1	4573	d é - ŋ í - w è
7016	TogoKan-7713_short-1	TogoKan		short	dègé	dègé	d è ɡ é			1	4573	d è - ɡ é - - -
7017	TommoSoTongoTongo-7713_short-1	TommoSoTongoTongo		short	dùmbú	dùmbú	d ù mb ú			1	4572	d ù mb ú - -
7018	ToroTegu-7713_short-1	ToroTegu		short	tùkěy	tùkěy	t ù k ě j			1	4571	t ù k ě j -
7019	YandaDom-7713_short-1	YandaDom		short	dùmbù, dènù	dùmbù	d ù mb ù			1	4572	d ù mb ù - -
7020	YornoSo-7713_short-1	YornoSo		short	dùmìýⁿ	dùmì-ýⁿ	d ù m ì - j.∼			1	4572	d ù m ì - j.∼
6876	BankanTey-7753_shutcloseegdoor-1	BankanTey		shut, close (e.g. door)	pí:ⁿ	pí:-ⁿ	p í.í			0	4591	p í.í - - -
6877	BenTey-7753_shutcloseegdoor-1	BenTey		shut, close (e.g. door)	pí:yⁿí	pí:-yⁿí	p í.í - j.∼ í			0	4591	p í.í - j.∼ í
6878	Bunoge-7753_shutcloseegdoor-1	Bunoge		shut, close (e.g. door)	dɛ́ŋɛ̀	dɛ́-ŋɛ̀	d ɛ́ - ŋ ɛ̀			0	4591	d ɛ́ - ŋ ɛ̀
6879	DogulDomBendiely-7753_shutcloseegdoor-1	DogulDomBendiely		shut, close (e.g. door)	ìré	ì-ré	ì - r é			0	4592	- ì - r é
6880	DogulDomKundialang-7753_shutcloseegdoor-1	DogulDomKundialang		shut, close (e.g. door)	í:rè	í:-rè	í.í - r è			0	4592	- í.í - r è
6881	DonnoSo-7753_shutcloseegdoor-1	DonnoSo		shut, close (e.g. door)	pí:ndè\\pí:ndì	pí:-ndè	p í.í - nd è			0	4591	p í.í - nd è
6882	Gourou-7753_shutcloseegdoor-1	Gourou		shut, close (e.g. door)	píné	pí-né	p í - n é			0	4591	p í - n é
6883	JamsayDouentza-7753_shutcloseegdoor-1	JamsayDouentza		shut, close (e.g. door)	píné, lé:	pí-né	p í - n é			0	4591	p í - n é
6885	Mombo-7753_shutcloseegdoor-1	Mombo		shut, close (e.g. door)	bá:ndè	bá:-ndè	b á.á - nd è			0	4591	b á.á - nd è
6886	Najamba-7753_shutcloseegdoor-1	Najamba		shut, close (e.g. door)	níŋgɛ́	ní-ŋgɛ́	n í - ŋɡ ɛ́			0	4591	n í - ŋɡ ɛ́
6887	Nanga-7753_shutcloseegdoor-1	Nanga		shut, close (e.g. door)	píyⁿí	pí-yⁿí	p í - j.∼ í			0	4591	p í - j.∼ í
6888	Penange-7753_shutcloseegdoor-1	Penange		shut, close (e.g. door)	bá:ndè	bá:-ndè	b á.á - nd è			0	4591	b á.á - nd è
6889	PergeTegu-7753_shutcloseegdoor-1	PergeTegu		shut, close (e.g. door)	lé:	lé:	l é.é			0	4593	l é.é
6890	TebulUre-7753_shutcloseegdoor-1	TebulUre		shut, close (e.g. door)	píŋí (píŋítì)	pí-ŋí	p í - ŋ í			0	4591	p í - ŋ í
6891	Tiranige-7753_shutcloseegdoor-1	Tiranige		shut, close (e.g. door)	ímbɔ́ (Boui), jáyó (Ningo)	jáy-ó	dʒ á j - ó			0	4594	dʒ á j - ó
6892	TogoKan-7753_shutcloseegdoor-1	TogoKan		shut, close (e.g. door)	pínɛ́	pí-nɛ́	p í - n ɛ́			0	4591	p í - n ɛ́
6893	TommoSoTongoTongo-7753_shutcloseegdoor-1	TommoSoTongoTongo		shut, close (e.g. door)	pííndé	píí-ndé	p í.í - nd é			0	4591	p í.í - nd é
6894	ToroTegu-7753_shutcloseegdoor-1	ToroTegu		shut, close (e.g. door)	tílú\\tílá	tíl-á	t í l - á			0	4595	t í l - á
6895	YandaDom-7753_shutcloseegdoor-1	YandaDom		shut, close (e.g. door)	pídó	pí-dó	p í - d ó			0	4592	p í - d ó
6896	YornoSo-7753_shutcloseegdoor-1	YornoSo		shut, close (e.g. door)	pínɛ́\\pínú	pí-nɛ́	p í - n ɛ́			0	4591	p í - n ɛ́
8768	BankanTey-7812_singverbonly-1	BankanTey		sing (verb only)	nùmá	nùmá	n ù m á			1	4612	n - ù m - á
8769	BenTey-7812_singverbonly-1	BenTey		sing (verb only)	nùwⁿɔ́	nùwⁿɔ́	n ù w.∼ ɔ́			1	4612	n - ù w.∼ - ɔ́
8770	Bunoge-7812_singverbonly-1	Bunoge		sing (verb only)	núŋɛ̀	núŋɛ̀	n ú ŋ ɛ̀			1	4612	n - ú ŋ - ɛ̀
8771	DogulDomBendiely-7812_singverbonly-1	DogulDomBendiely		sing (verb only)	nùŋɛ́	nùŋɛ́	n ù ŋ ɛ́			1	4612	n - ù ŋ - ɛ́
8772	DogulDomKundialang-7812_singverbonly-1	DogulDomKundialang		sing (verb only)	nùŋɛ́	nùŋɛ́	n ù ŋ ɛ́			1	4612	n - ù ŋ - ɛ́
8773	DonnoSo-7812_singverbonly-1	DonnoSo		sing (verb only)	nùŋó\\núŋè	núŋ-è	n ú ŋ - è			1	4612	n - ú ŋ - è
8774	Gourou-7812_singverbonly-1	Gourou		sing (verb only)	núŋó	núŋó	n ú ŋ ó			1	4612	n - ú ŋ - ó
8775	JamsayDouentza-7812_singverbonly-1	JamsayDouentza		sing (verb only)	nùŋó	nùŋó	n ù ŋ ó			1	4612	n - ù ŋ - ó
8777	Mombo-7812_singverbonly-1	Mombo		sing (verb only)	nwɛ́:	nwɛ́:	n w ɛ́.ɛ́			1	4613	n w ɛ́.ɛ́
8778	Najamba-7812_singverbonly-1	Najamba		sing (verb only)	ŋwǎn\\ŋwànè	ŋwànè	ŋ w à n è			1	4612	ŋ w à n - è
8779	Nanga-7812_singverbonly-1	Nanga		sing (verb only)	nùŋí	nùŋí	n ù ŋ í			1	4612	n - ù ŋ - í
8780	Penange-7812_singverbonly-1	Penange		sing (verb only)	nwɛ́:	nwɛ́:	n w ɛ́.ɛ́			1	4613	n w ɛ́.ɛ́
8781	PergeTegu-7812_singverbonly-1	PergeTegu		sing (verb only)	núŋgɔ́	núŋgɔ́	n ú ŋɡ ɔ́			1	4612	n - ú ŋɡ - ɔ́
8782	TebulUre-7812_singverbonly-1	TebulUre		sing (verb only)	nùŋú (nùŋútì)	nùŋú	n ù ŋ ú			1	4612	n - ù ŋ - ú
8783	Tiranige-7812_singverbonly-1	Tiranige		sing (verb only)	nɔ́:	nɔ́:	n ɔ́.ɔ́			1	4613	n - ɔ́.ɔ́
8784	TogoKan-7812_singverbonly-1	TogoKan		sing (verb only)	núŋɔ́	núŋɔ́	n ú ŋ ɔ́			1	4612	n - ú ŋ - ɔ́
8785	TommoSoTongoTongo-7812_singverbonly-1	TommoSoTongoTongo		sing (verb only)	núyɔ́	núyɔ́	n ú j ɔ́			1	4612	n - ú j - ɔ́
8786	ToroTegu-7812_singverbonly-1	ToroTegu		sing (verb only)	nùŋú\\nùŋɔ́	nùŋɔ́	n ù ŋ ɔ́			1	4612	n - ù ŋ - ɔ́
8787	YandaDom-7812_singverbonly-1	YandaDom		sing (verb only)	nùŋɔ́\\nùŋàlí ~ nùŋálì	nùŋɔ́	n ù ŋ ɔ́			1	4612	n - ù ŋ - ɔ́
8788	YornoSo-7812_singverbonly-1	YornoSo		sing (verb only)	nɛ̌:\\nɛ̌:, nìyɛ́\\nìyɛ́	nɛ̌:	n ɛ̀.ɛ́			1	4613	n - ɛ̀.ɛ́
2705	BenTey-7822_sitorperchontheedgeegofachair-1	BenTey		sit or perch on the edge (e.g. of a chair)	jɛ̀wrí→ éwyé	jɛ̀wrí_éw-yé	dʒ ɛ̀ w r í - é w - j é			1	4633	dʒ ɛ̀ w r í - é w - j é
2706	Mombo-7822_sitorperchontheedgeegofachair-1	Mombo		sit or perch on the edge (e.g. of a chair)	dá:yⁿè:	dá:yⁿè:	d á.á j.∼ è.è			1	4634	d á.á j.∼ è.è
2707	Najamba-7822_sitorperchontheedgeegofachair-1	Najamba		sit or perch on the edge (e.g. of a chair)	[jèmbí nɛ̀] óbíy, jèmbíl	jèmbí-l	dʒ è mb í - l			1	4635	dʒ è mb í - l
2708	PergeTegu-7822_sitorperchontheedgeegofachair-1	PergeTegu		sit or perch on the edge (e.g. of a chair)	jèwrí→ dènjé	jèwrí_dènjé	dʒ è w r í - d è nj é			1	4636	dʒ è w r í - d è nj - é
2709	TogoKan-7822_sitorperchontheedgeegofachair-1	TogoKan		sit or perch on the edge (e.g. of a chair)	kírⁿì dɛ̀ŋî:	kírⁿì_dɛ̀ŋ-î:	k í r.∼ ì - d ɛ̀ ŋ - í.ì			1	4636	k í - r.∼ ì - d ɛ̀ ŋ - í.ì
2710	TommoSoTongoTongo-7822_sitorperchontheedgeegofachair-1	TommoSoTongoTongo		sit or perch on the edge (e.g. of a chair)	gèmbìlíni dànníyɛ́	gèmbìlí-ni_dànní-yɛ́	ɡ è mb ì l í - n i - d à n n í - j ɛ́			1	4637	ɡ è mb ì l í - n i - d à n n í - j ɛ́
2711	YandaDom-7822_sitorperchontheedgeegofachair-1	YandaDom		sit or perch on the edge (e.g. of a chair)	[cédú nà] óbíyó	cédú_nà_óbí-yó	tʃ é d ú - n à - ó b í - j ó			1	4638	tʃ é d ú - n à - ó b í - j ó
2712	YornoSo-7822_sitorperchontheedgeegofachair-1	YornoSo		sit or perch on the edge (e.g. of a chair)	gèbègé→ dàyⁿɛ́:	gèbègé_dàyⁿ-ɛ́:	ɡ è b è ɡ é - d à j.∼ - ɛ́.ɛ́			1	4639	ɡ è b è ɡ é - d à j.∼ - ɛ́.ɛ́
962	BankanTey-7840_skin-1	BankanTey		skin	gùsú	gùsú	ɡ ù s ú			1	4642	ɡ ù s ú - -
963	BenTey-7840_skin-1	BenTey		skin	gùsú	gùsú	ɡ ù s ú			1	4642	ɡ ù s ú - -
964	Bunoge-7840_skin-1	Bunoge		skin	gwí (gwî: nɔ̀)	gwí	ɡ w í	ɡ w í.ì - n ɔ̀		1	4643	ɡ w í
965	DogulDomBendiely-7840_skin-1	DogulDomBendiely		skin	gúzúgú	gúzúgú	ɡ ú z ú ɡ ú			1	4642	ɡ ú z ú ɡ ú
966	DogulDomKundialang-7840_skin-1	DogulDomKundialang		skin	gùsgú	gùsgú	ɡ ù s ɡ ú			1	4642	ɡ ù s - ɡ ú
