ID	LOCAL_ID	DOCULECT	VARIETY	CONCEPT	VALUE	FORM	TOKENS	PLURAL_TOKENS	NOTE	SWADESH	COGIDS	ALIGNMENT
1131	JamsayDouentza-7840_skin-1	JamsayDouentza		skin	gùjú	ɡùdʒú	ɡ ù d ʒ ú			1	4025	ɡ ù d ʒ ú
1133	Mombo-7840_skin-1	Mombo		skin	gújù	ɡúdʒù	ɡ ú d ʒ ù			1	4025	ɡ ú d ʒ ù
1134	Najamba-7840_skin-1	Najamba		skin	gùjú\\gùjé	ɡùdʒú	ɡ ù d ʒ ú	ɡ ù dʒ é		1	4025	ɡ ù d ʒ ú
1135	Nanga-7840_skin-1	Nanga		skin	gùsí	ɡùsí	ɡ ù s í			1	4025	ɡ ù - s í
1137	PergeTegu-7840_skin-1	PergeTegu		skin	gùsú	ɡùsú	ɡ ù s ú			1	4025	ɡ ù - s ú
1140	TogoKan-7840_skin-1	TogoKan		skin	gùjú	ɡùdʒú	ɡ ù d ʒ ú			1	4025	ɡ ù d ʒ ú
1141	TommoSoTongoTongo-7840_skin-1	TommoSoTongoTongo		skin	gùdú	ɡùdú	ɡ ù d ú			1	4025	ɡ ù d - ú
1144	ToroTegu-7840_skin-1	ToroTegu		skin	gùsú	ɡùsú	ɡ ù s ú			1	4025	ɡ ù - s ú
1145	YandaDom-7840_skin-1	YandaDom		skin	gùzù	ɡùzù	ɡ ù z ù			1	4025	ɡ ù - z ù
1146	YornoSo-7840_skin-1	YornoSo		skin	gùjú	ɡùdʒú	ɡ ù d ʒ ú			1	4025	ɡ ù d ʒ ú
6821	BankanTey-7848_sky-1	BankanTey		sky	yàrí:	yàrí.í	j à r í í			1	4038	j à r í í
6822	BenTey-7848_sky-1	BenTey		sky	yàrǐ:, yàrí	yàrí	j à r í			1	4038	j à r í -
6823	BenTey-7848_sky-2	BenTey		sky	yàrǐ:, yàrí	yàrí	j à r í			1	4038	j à r í -
6829	JamsayDouentza-7848_sky-1	JamsayDouentza		sky	yàrùmáná, yɛ̀rùmáná	yàrù-máná	j à r ù - m á n á			1	4039	j à r ù - m á n á
6830	JamsayDouentza-7848_sky-2	JamsayDouentza		sky	yàrùmáná, yɛ̀rùmáná	yɛ̀rù-máná	j ɛ̀ r ù - m á n á			1	4039	j ɛ̀ r ù - m á n á
6832	Mombo-7848_sky-1	Mombo		sky	àmànà kó:ló	àmànà_kó.óló	à m à n à + k ó ó l ó			1	4040 4041	à m à n à + k ó ó l ó
6833	Najamba-7848_sky-1	Najamba		sky	àjǎn	àdʒǎn	à d ʒ ǎ n			1	4042	à d ʒ ǎ n
6834	Nanga-7848_sky-1	Nanga		sky	yàrí	yàrí	j à r í			1	4038	j à r í -
6836	PergeTegu-7848_sky-1	PergeTegu		sky	yàrkú:	yàr-kú.ú	j à r - k ú ú			1	4043	j à r - k ú ú
6839	TogoKan-7848_sky-1	TogoKan		sky	àràkárá	àràká-rá	à r à k á - r á			1	4044	à r à k á - r á
6840	TommoSoTongoTongo-7848_sky-1	TommoSoTongoTongo		sky	àlàkàlá	àlàkà-lá	à l à k à - l á			1	4044	à l à k à - l á
6841	ToroTegu-7848_sky-1	ToroTegu		sky	àlkǔmnɔ̀	àlkǔ-mnɔ̀	à l k ǔ - m n ɔ̀			1	4045	à l k ǔ - m n ɔ̀
6842	YandaDom-7848_sky-1	YandaDom		sky	àzàgàlà	àzàɡà-là	à z à ɡ à - l à			1	4044	à z à ɡ à - l à
6843	YornoSo-7848_sky-1	YornoSo		sky	àlgálá	àlɡá-lá	à l ɡ á - l á			1	4044	à l - ɡ á - l á
7661	BankanTey-8032_smalllittle-1	BankanTey		small, little	sàndâm\\sàndâ:	sàndâm	s à nd â m	s à nd á à		1	4054	s à nd â m
7662	BankanTey-8032_smalllittle-2	BankanTey		small, little	sàndâm\\sàndâ:	sàndâm	s à nd â m	s à nd á à		1	4054	s à nd â m
7663	BenTey-8032_smalllittle-1	BenTey		small, little	dâ:w\\dâ:m\\dâ:, tɛ᷈:, sàlâ:\\sàlâm\\sàlâ:, ìlâ:\\ìlâm\\ìlâ:	ìlá-à	ì l á - à	ì l á à		1	4055	ì l á - à
7671	JamsayDouentza-8032_smalllittle-1	JamsayDouentza		small, little	těyⁿ, dáɣá, jì:ⁿlɛ́	dʒì.ìⁿl-ɛ́	d ʒ ì ì ∼ l - ɛ́			1	4056	d ʒ ì ì ∼ l - ɛ́
7672	JamsayDouentza-8032_smalllittle-2	JamsayDouentza		small, little	těyⁿ, dáɣá, jì:ⁿlɛ́	dáɣ-á	d á ɣ - á			1	4065	d á ɣ - á
7673	Mombo-8032_smalllittle-1	Mombo		small, little	dé:jé	dé.éd-ʒé	d é é d - ʒ é			1	4057	d é é d - ʒ é
7674	Najamba-8032_smalllittle-1	Najamba		small, little	pàlɛ̂:\\pàlâ:	pàlɛ́.ɛ̀	p à l ɛ́ ɛ̀	p à l á à		1	4058	p à l ɛ́ ɛ̀
7675	Nanga-8032_smalllittle-1	Nanga		small, little	ɛ̀wrɛ́, tɛ̀gɛ̂, dágá	ɛ̀wr-ɛ́	ɛ̀ w r - ɛ́			1	4059	ɛ̀ w r - ɛ́
7676	Nanga-8032_smalllittle-2	Nanga		small, little	ɛ̀wrɛ́, tɛ̀gɛ̂, dágá	dáɡ-á	d á ɡ - á			1	4065	d á ɡ - á
7678	PergeTegu-8032_smalllittle-1	PergeTegu		small, little	dágá, tɛ̌yⁿ	tɛ̌j-.∼	t ɛ̌ dʒ - <<∼>>			1	4060	t ɛ̌ dʒ - <<∼>>
7681	TogoKan-8032_smalllittle-1	TogoKan		small, little	ùjú, ùjíⁿ, sìⁿsí:ⁿ, dágá, kɛ̌n	kɛ̌n	k ɛ̌ n			1	4061	k ɛ̌ n - -
7682	TogoKan-8032_smalllittle-2	TogoKan		small, little	ùjú, ùjíⁿ, sìⁿsí:ⁿ, dágá, kɛ̌n	kɛ̌n	k ɛ̌ n			1	4061	k ɛ̌ n - -
7683	TommoSoTongoTongo-8032_smalllittle-1	TommoSoTongoTongo		small, little	dàgí, gààlɛ̀ý	ɡààlɛ̀j	ɡ à à l ɛ̀ dʒ			1	4062	ɡ à à l ɛ̀ dʒ
7684	ToroTegu-8032_smalllittle-1	ToroTegu		small, little	tɛ̀gɛ̌y	tɛ̀ɡɛ̌-y	t ɛ̀ ɡ ɛ̌ - j			1	4063	t ɛ̀ ɡ ɛ̌ - j
7685	YandaDom-8032_smalllittle-1	YandaDom		small, little	bèbélè, dàgá, kùnà	bèbél-è	b è b é l - è			1	4064	b è b é l - è
7686	YandaDom-8032_smalllittle-2	YandaDom		small, little	bèbélè, dàgá, kùnà	kùn-à	k ù n - à			1	4061	k ù n - à
7687	YandaDom-8032_smalllittle-3	YandaDom		small, little	bèbélè, dàgá, kùnà	kùn-à	k ù n - à			1	4061	k ù n - à
7688	YornoSo-8032_smalllittle-1	YornoSo		small, little	ùjìý, dágà, gà:làý	ɡà.àlàj	ɡ à à l à dʒ			1	4062	ɡ à à l à dʒ
5119	BankanTey-8042_smoke-1	BankanTey		smoke	kùkúmbó	kùkú-mbó	k ù k ú - mb ó			1	4073	k ù k ú - mb ó
5120	BenTey-8042_smoke-1	BenTey		smoke	kùkùmbó	kùkù-mbó	k ù k ù - mb ó			1	4073	k ù k ù - mb ó
5126	JamsayDouentza-8042_smoke-1	JamsayDouentza		smoke	kùkùmɔ́	kùkù-mɔ́	k ù k ù - m ɔ́			1	4073	k ù k ù - m ɔ́
5128	Mombo-8042_smoke-1	Mombo		smoke	kúmbè	kú-mbè	k ú - mb è			1	4073	k ú - - - mb è
5129	Najamba-8042_smoke-1	Najamba		smoke	kùmbú\\kùmbí	kù-mbú	k ù - mb ú	k ù mb í		1	4073	k ù - - - mb ú
5130	Najamba-8042_smoke-2	Najamba		smoke	kùmbú\\kùmbí	kù-mbú	k ù - mb ú	k ù mb í		1	4073	k ù - - - mb ú
5131	Nanga-8042_smoke-1	Nanga		smoke	kùmbó	kù-mbó	k ù - mb ó			1	4073	k ù - - - mb ó
5133	PergeTegu-8042_smoke-1	PergeTegu		smoke	kùkùmbó	kùkù-mbó	k ù k ù - mb ó			1	4073	k ù k ù - mb ó
5136	TogoKan-8042_smoke-1	TogoKan		smoke	kùkúmó	kùkú-mó	k ù k ú - m ó			1	4073	k ù k ú - m ó
5137	TommoSoTongoTongo-8042_smoke-1	TommoSoTongoTongo		smoke	kùmmɔ́	kùm-mɔ́	k ù m - m ɔ́			1	4073	k ù m - - m ɔ́
5139	ToroTegu-8042_smoke-1	ToroTegu		smoke	kúmó	kú-mó	k ú - m ó			1	4073	k ú - - - m ó
5140	YandaDom-8042_smoke-1	YandaDom		smoke	kùmò	kù-mò	k ù - m ò			1	4073	k ù - - - m ò
5141	YornoSo-8042_smoke-1	YornoSo		smoke	kùmɔ́	kù-mɔ́	k ù - m ɔ́			1	4073	k ù - - - m ɔ́
16368	BankanTey-8047_smoothsleekadjective-1	BankanTey		smooth, sleek (adjective)	órùm	órùm	ó r ù m			1	4087	ó r ù m
16369	BenTey-8047_smoothsleekadjective-1	BenTey		smooth, sleek (adjective)	órùm	órùm	ó r ù m			1	4087	ó r ù m
16375	JamsayDouentza-8047_smoothsleekadjective-1	JamsayDouentza		smooth, sleek (adjective)	ònùrⁿú	ònùr-∼ú	ò n ù r - <<∼>> ú			1	4088	ò n ù r - <<∼>> ú
16377	Mombo-8047_smoothsleekadjective-1	Mombo		smooth, sleek (adjective)	ɔ́nɔ́nɔ́	ɔ́nɔ́n-ɔ́	ɔ́ n ɔ́ n - ɔ́			1	4089	- - - ɔ́ n ɔ́ n - ɔ́
16378	Najamba-8047_smoothsleekadjective-1	Najamba		smooth, sleek (adjective)	ónànà = ónànɛ̀:\\ónànàŋgè	ónànɛ̀-ɛ̀	ó n à n ɛ̀ - ɛ̀	ó n à n à - ŋɡ è		1	4090	ó n à n ɛ̀ - ɛ̀
16379	Nanga-8047_smoothsleekadjective-1	Nanga		smooth, sleek (adjective)	órî	ór-î	ó r - î			1	4091	ó r - î
16381	PergeTegu-8047_smoothsleekadjective-1	PergeTegu		smooth, sleek (adjective)	órùm	órùm	ó r ù m			1	4087	ó r ù m
16384	TogoKan-8047_smoothsleekadjective-1	TogoKan		smooth, sleek (adjective)	ɔ̀rⁿɔ́nɔ́nɔ́	ɔ̀r.∼ɔ́nɔ́n-ɔ́	ɔ̀ r <<∼>> ɔ́ n ɔ́ n - ɔ́			1	4089	ɔ̀ r <<∼>> ɔ́ n ɔ́ n - ɔ́
16385	TommoSoTongoTongo-8047_smoothsleekadjective-1	TommoSoTongoTongo		smooth, sleek (adjective)	ɔ̀rɔ̌y	ɔ̀rɔ̌-y	ɔ̀ r ɔ̌ - j			1	4092	ɔ̀ r ɔ̌ - j
16386	ToroTegu-8047_smoothsleekadjective-1	ToroTegu		smooth, sleek (adjective)	òlú	òl-ú	ò l - ú			1	4093	ò l - ú
16387	YandaDom-8047_smoothsleekadjective-1	YandaDom		smooth, sleek (adjective)	ɔ̀rⁿɔ̀ndú	ɔ̀r.∼ɔ̀nd-ú	ɔ̀ r <<∼>> ɔ̀ nd - ú			1	4094	ɔ̀ r <<∼>> ɔ̀ nd - ú
16388	YornoSo-8047_smoothsleekadjective-1	YornoSo		smooth, sleek (adjective)	ɔ́rɔ̀y	ɔ́rɔ̀-y	ɔ́ r ɔ̀ - j			1	4092	ɔ́ r ɔ̀ - j
5882	BankanTey-8099_soildirtearthsubstance-1	BankanTey		soil, dirt, earth (substance)	sùmbǎy	sù-mbǎ-y	s ù - mb ǎ - j			1	4100	s ù - mb ǎ - j
5883	BenTey-8099_soildirtearthsubstance-1	BenTey		soil, dirt, earth (substance)	sùmǒy [y unnasalized]	sùmǒ-y	s ù m ǒ - j			1	4100	s ù - m ǒ - j
5887	JamsayDouentza-8099_soildirtearthsubstance-1	JamsayDouentza		soil, dirt, earth (substance)	ùjùbǎy	ùdʒùbǎ-y	ù d ʒ ù b ǎ - j			1	4101	ù d ʒ ù b ǎ - j
5888	Mombo-8099_soildirtearthsubstance-1	Mombo		soil, dirt, earth (substance)	sôy	sôy	s ô j			1	4102	s ô j
5889	Najamba-8099_soildirtearthsubstance-1	Najamba		soil, dirt, earth (substance)	sónàŋgò\\sónà	sónà-ŋɡò	s ó n à - ŋ ɡ ò	s ó n à		1	4103	s ó n à - ŋ ɡ ò
5890	Nanga-8099_soildirtearthsubstance-1	Nanga		soil, dirt, earth (substance)	sɔ̀:mbɔ́	sɔ̀.ɔ̀-mbɔ́	s ɔ̀ ɔ̀ - mb ɔ́			1	4104	s ɔ̀ ɔ̀ - mb ɔ́
5891	PergeTegu-8099_soildirtearthsubstance-1	PergeTegu		soil, dirt, earth (substance)	ùsùbǎy	ùsùbǎ-y	ù s ù b ǎ - j			1	4101	ù - s ù b ǎ - j
5894	TogoKan-8099_soildirtearthsubstance-1	TogoKan		soil, dirt, earth (substance)	òsóró	òsóró	ò s ó r ó			1	4105	ò s ó r ó
5895	TommoSoTongoTongo-8099_soildirtearthsubstance-1	TommoSoTongoTongo		soil, dirt, earth (substance)	mìnnɛ́	mìn-nɛ́	m ì n - n ɛ́			1	4106	m ì n - n ɛ́
5896	ToroTegu-8099_soildirtearthsubstance-1	ToroTegu		soil, dirt, earth (substance)	ìsó	ìsó	ì s ó			1	4107	ì s ó
5897	YandaDom-8099_soildirtearthsubstance-1	YandaDom		soil, dirt, earth (substance)	dɔ̌y	dɔ̌y	d ɔ̌ j			1	4102	d ɔ̌ j
5898	YornoSo-8099_soildirtearthsubstance-1	YornoSo		soil, dirt, earth (substance)	ìjìbǎy	ìdʒìbǎ-y	ì d ʒ ì b ǎ - j			1	4101	ì d ʒ ì b ǎ - j
2758	BankanTey-8225_spitemitaspit-1	BankanTey		spit, emit a spit	mìmbèsî tɔ́tí	mìmbès-î-tɔ́t-í	m ì mb è s - î - t ɔ́ t - í			1	4113	m ì mb è s - î - t ɔ́ t - í
2759	BenTey-8225_spitemitaspit-1	BenTey		spit, emit a spit	sùsùnî: tɔ́	sùsùní.ì-tɔ́	s ù s ù n í ì - t ɔ́			1	4114	s ù - s ù n í ì - t ɔ́ -
2765	JamsayDouentza-8225_spitemitaspit-1	JamsayDouentza		spit, emit a spit	yɔ̀rɔ̀:ní: tɔ́:	yɔ̀r-ɔ̀.ɔ̀ní.í-tɔ́.ɔ́	j ɔ̀ r - ɔ̀ ɔ̀ n í í - t ɔ́ ɔ́			1	4115	j ɔ̀ r - ɔ̀ ɔ̀ n í í - t ɔ́ ɔ́
2766	Najamba-8225_spitemitaspit-1	Najamba		spit, emit a spit	sǔndè swɛ́\\swɛ̀	sǔndè-swɛ́	s ǔ nd è - s w ɛ́			1	4116	s ǔ nd è - s w ɛ́
2767	Najamba-8225_spitemitaspit-2	Najamba		spit, emit a spit	sǔndè swɛ́\\swɛ̀	sǔndè-swɛ́	s ǔ nd è - s w ɛ́			1	4116	s ǔ nd è - s w ɛ́
2768	Nanga-8225_spitemitaspit-1	Nanga		spit, emit a spit	tɔ̀njî tɔ́njí	tɔ̀njî-tɔ́nj-í	t ɔ̀ ndʒ î - t ɔ́ ndʒ - í			1	4117	t ɔ̀ ndʒ î - t ɔ́ ndʒ - í
2770	PergeTegu-8225_spitemitaspit-1	PergeTegu		spit, emit a spit	yɔ̀rɔ̀ní: tɔ́:	yɔ̀r-ɔ̀ní.í-tɔ́.ɔ́	j ɔ̀ r - ɔ̀ n í í - t ɔ́ ɔ́			1	4115	j ɔ̀ r - - ɔ̀ n í í - t ɔ́ ɔ́
2772	TogoKan-8225_spitemitaspit-1	TogoKan		spit, emit a spit	tùrɔ̀dí: túrɔ́	tùr-ɔ̀dí.í-túrɔ́	t ù r - ɔ̀ d í í - t ú r ɔ́			1	4118	t ù r - ɔ̀ d í í - t ú r ɔ́
2773	TommoSoTongoTongo-8225_spitemitaspit-1	TommoSoTongoTongo		spit, emit a spit	yúlɔ́ tɔ́ɔ́	yúl-ɔ́-tɔ́.ɔ́	j ú l - ɔ́ - t ɔ́ ɔ́			1	4119	j ú l - ɔ́ - t ɔ́ ɔ́
2776	ToroTegu-8225_spitemitaspit-1	ToroTegu		spit, emit a spit	kàlú tú\\tɔ́	t-ɔ́	t - ɔ́			1	4120	t - ɔ́
2777	ToroTegu-8225_spitemitaspit-2	ToroTegu		spit, emit a spit	kàlú tú\\tɔ́	t-ɔ́	t - ɔ́			1	4120	t - ɔ́
2778	YandaDom-8225_spitemitaspit-1	YandaDom		spit, emit a spit	sùmzú tó:	sùmzú-tó.ó	s ù m z ú - t ó ó			1	4114	s ù m z ú - - - - t ó ó
2779	YornoSo-8225_spitemitaspit-1	YornoSo		spit, emit a spit	yù:jǎ: tɔ́:	yù.ùdʒà.á-tɔ́.ɔ́	j ù ù d ʒ à á - t ɔ́ ɔ́			1	4121	j ù ù d ʒ à á - t ɔ́ ɔ́
14465	BankanTey-8239_splitwood-1	BankanTey		split (wood)	gùmbó	ɡùmb-ó	ɡ ù mb - ó			1	4127	ɡ ù mb - ó - - -
14466	BenTey-8239_splitwood-1	BenTey		split (wood)	gùmbó	ɡùmb-ó	ɡ ù mb - ó			1	4127	ɡ ù mb - ó - - -
14471	JamsayDouentza-8239_splitwood-1	JamsayDouentza		split (wood)	gùmó, gùmùrⁿó	ɡùm-ó	ɡ ù m - ó			1	4127	ɡ ù m - ó - - -
14472	JamsayDouentza-8239_splitwood-2	JamsayDouentza		split (wood)	gùmó, gùmùrⁿó	ɡùm-ùr.∼ó	ɡ ù m - ù r <<∼>> ó			1	4127	ɡ ù m - ù r <<∼>> ó
14474	Mombo-8239_splitwood-1	Mombo		split (wood)	gúmbé	ɡúmb-é	ɡ ú mb - é			1	4127	ɡ ú mb - é - - -
14475	Najamba-8239_splitwood-1	Najamba		split (wood)	kóy\\kòyè	kòy-è	k ò j - è			1	4128	k ò j - è
14476	Najamba-8239_splitwood-2	Najamba		split (wood)	kóy\\kòyè	kòy-è	k ò j - è			1	4128	k ò j - è
14477	Nanga-8239_splitwood-1	Nanga		split (wood)	kó:, káwrí	kó-ó	k ó - ó			1	4129	k ó - ó
14478	Nanga-8239_splitwood-2	Nanga		split (wood)	kó:, káwrí	káw-rí	k á w - r í			1	4131	k á w - r í
14481	PergeTegu-8239_splitwood-1	PergeTegu		split (wood)	gùmbó	ɡùmb-ó	ɡ ù mb - ó			1	4127	ɡ ù mb - ó - - -
14484	TogoKan-8239_splitwood-1	TogoKan		split (wood)	gùmó	ɡùm-ó	ɡ ù m - ó			1	4127	ɡ ù m - ó - - -
14485	TommoSoTongoTongo-8239_splitwood-1	TommoSoTongoTongo		split (wood)	bùló	bùl-ó	b ù l - ó			1	4130	b ù l - ó
14486	ToroTegu-8239_splitwood-1	ToroTegu		split (wood)	kú\\kó	kó	k ó			1	4129	k ó - -
14487	ToroTegu-8239_splitwood-2	ToroTegu		split (wood)	kú\\kó	kó	k ó			1	4129	k ó - -
14488	YandaDom-8239_splitwood-1	YandaDom		split (wood)	gùmó\\gùmòlí	ɡùm-ó	ɡ ù m - ó			1	4127	ɡ ù m - ó - - -
14489	YandaDom-8239_splitwood-2	YandaDom		split (wood)	gùmó\\gùmòlí	ɡùm-ó	ɡ ù m - ó			1	4127	ɡ ù m - ó - - -
14490	YornoSo-8239_splitwood-1	YornoSo		split (wood)	gùmɔ́\\gùmɔ́	ɡùm-ɔ́	ɡ ù m - ɔ́			1	4127	ɡ ù m - ɔ́ - - -
13972	BankanTey-8284_squeezemashsthsoft-1	BankanTey		squeeze, mash (sth. soft)	kámá	kám-á	k á m - á			1	4145	k á m - - á
13973	BenTey-8284_squeezemashsthsoft-1	BenTey		squeeze, mash (sth. soft)	pɔ́rɔ́	pɔ́-rɔ́	p ɔ́ - r ɔ́			1	4146	p ɔ́ - r ɔ́
13977	JamsayDouentza-8284_squeezemashsthsoft-1	JamsayDouentza		squeeze, mash (sth. soft)	pɔ́rɔ́	pɔ́-rɔ́	p ɔ́ - r ɔ́			1	4146	p ɔ́ - r ɔ́
13978	Mombo-8284_squeezemashsthsoft-1	Mombo		squeeze, mash (sth. soft)	kámmì	kám-mì	k á m - m ì			1	4145	k á m - m ì
13979	Najamba-8284_squeezemashsthsoft-1	Najamba		squeeze, mash (sth. soft)	kám\\kàmè	kàm-è	k à m - è			1	4145	k à m - - è
13980	Najamba-8284_squeezemashsthsoft-2	Najamba		squeeze, mash (sth. soft)	kám\\kàmè	kàm-è	k à m - è			1	4145	k à m - - è
13981	Nanga-8284_squeezemashsthsoft-1	Nanga		squeeze, mash (sth. soft)	kámá	kám-á	k á m - á			1	4145	k á m - - á
13982	PergeTegu-8284_squeezemashsthsoft-1	PergeTegu		squeeze, mash (sth. soft)	káwⁿá	káw-.∼á	k á w - <<∼>> á			1	4147	k á w - <<∼>> á
13984	TogoKan-8284_squeezemashsthsoft-1	TogoKan		squeeze, mash (sth. soft)	púgújù	púɡ-údʒù	p ú ɡ - ú d ʒ ù			1	4148	p ú ɡ - ú d ʒ ù
13985	TommoSoTongoTongo-8284_squeezemashsthsoft-1	TommoSoTongoTongo		squeeze, mash (sth. soft)	kámá	kám-á	k á m - á			1	4145	k á m - - á
13986	ToroTegu-8284_squeezemashsthsoft-1	ToroTegu		squeeze, mash (sth. soft)	kúmíyⁿ\\kúmíyⁿó	kúm-í-j.∼ó	k ú m - í - dʒ <<∼>> ó			1	4149	k ú m - í - dʒ <<∼>> ó
13987	ToroTegu-8284_squeezemashsthsoft-2	ToroTegu		squeeze, mash (sth. soft)	kúmíyⁿ\\kúmíyⁿó	kúm-í-j.∼ó	k ú m - í - dʒ <<∼>> ó			1	4149	k ú m - í - dʒ <<∼>> ó
13988	YandaDom-8284_squeezemashsthsoft-1	YandaDom		squeeze, mash (sth. soft)	pɔ́dɔ́\\pódálì	pɔ́-dɔ́	p ɔ́ - d ɔ́			1	4146	p ɔ́ - d ɔ́
13989	YandaDom-8284_squeezemashsthsoft-2	YandaDom		squeeze, mash (sth. soft)	pɔ́dɔ́\\pódálì	pɔ́-dɔ́	p ɔ́ - d ɔ́			1	4146	p ɔ́ - d ɔ́
13990	YornoSo-8284_squeezemashsthsoft-1	YornoSo		squeeze, mash (sth. soft)	káwⁿá\\káwⁿú	káw-.∼á	k á w - <<∼>> á			1	4147	k á w - <<∼>> á
13991	YornoSo-8284_squeezemashsthsoft-2	YornoSo		squeeze, mash (sth. soft)	káwⁿá\\káwⁿú	káw-.∼á	k á w - <<∼>> á			1	4147	k á w - <<∼>> á
3043	BenTey-8303_standbeinstandingposition-1	BenTey		stand, be in standing position	ì:yî: í:yí	ì.ìyí.ìí.íy-í	ì ì j í ì í í j - í			1	4162	ì ì j í ì í í j - í
3048	JamsayDouentza-8303_standbeinstandingposition-1	JamsayDouentza		stand, be in standing position	ìjɛ́ íjɛ́	ìdʒ-ɛ́ídʒɛ́	ì d ʒ - ɛ́ í d ʒ ɛ́			1	4163	ì d ʒ - ɛ́ í d ʒ ɛ́
3049	Mombo-8303_standbeinstandingposition-1	Mombo		stand, be in standing position	ìíŋgá	ìíŋɡ-á	ì í ŋ ɡ - á			1	4164	ì í ŋ ɡ - á
3050	Najamba-8303_standbeinstandingposition-1	Najamba		stand, be in standing position	ìŋgà	ìŋɡ-à	ì ŋ ɡ - à			1	4164	- ì ŋ ɡ - à
3051	Nanga-8303_standbeinstandingposition-1	Nanga		stand, be in standing position	ìyâ í:yí	ìyâí-íyí	ì j â í - í j í			1	4165	ì j â í - í j í
3055	TogoKan-8303_standbeinstandingposition-1	TogoKan		stand, be in standing position	ìígɛ̀	ìíɡ-ɛ̀	ì í ɡ - ɛ̀			1	4166	ì í ɡ - ɛ̀
3056	TommoSoTongoTongo-8303_standbeinstandingposition-1	TommoSoTongoTongo		stand, be in standing position	ííŋɛ̀	ííŋ-ɛ̀	í í ŋ - ɛ̀			1	4167	í í ŋ - ɛ̀
3059	YornoSo-8303_standbeinstandingposition-1	YornoSo		stand, be in standing position	ìíŋɛ̀	ìíŋ-ɛ̀	ì í ŋ - ɛ̀			1	4167	ì í ŋ - ɛ̀
6617	BankanTey-8306_star-1	BankanTey		star	bàndà kɔ̀:rɔ̌y	bà-ndà_-kɔ̀.ɔ̀rɔ̌-y	b à - nd à + k ɔ̀ ɔ̀ r ɔ̌ - j			1	4171 4172	b à - nd à + k ɔ̀ ɔ̀ r ɔ̌ - j
6618	BenTey-8306_star-1	BenTey		star	tóró	tóró	t ó r ó			1	4173	t ó r ó
6624	JamsayDouentza-8306_star-1	JamsayDouentza		star	tóró	tóró	t ó r ó			1	4173	t ó r ó
6625	Mombo-8306_star-1	Mombo		star	áŋkɔ́lɛ̀	á-ŋkɔ́-lɛ̀	á - ŋ k ɔ́ - l ɛ̀			1	4174	á - ŋ k ɔ́ - l ɛ̀
6626	Najamba-8306_star-1	Najamba		star	ànjì[kɔ̀lɛ́ŋgó]\\ànjìkɔ̀lɛ́	ànjì-kɔ̀lɛ́-ŋɡó	à ndʒ ì - k ɔ̀ l ɛ́ - ŋ ɡ ó	à ndʒ ì - k ɔ̀ l ɛ́		1	4175	à ndʒ ì - k ɔ̀ l ɛ́ - ŋ ɡ ó
6627	Nanga-8306_star-1	Nanga		star	wà:kɔ̀rɔ́	wà.àkɔ̀-rɔ́	w à à k ɔ̀ - r ɔ́			1	4176	w à à k ɔ̀ - r ɔ́
6629	PergeTegu-8306_star-1	PergeTegu		star	tóró	tóró	t ó r ó			1	4173	t ó r ó
6632	TogoKan-8306_star-1	TogoKan		star	tóró	tóró	t ó r ó			1	4173	t ó r ó
6633	TommoSoTongoTongo-8306_star-1	TommoSoTongoTongo		star	tòndòlòý	tò-ndò-lò-j	t ò - nd ò - l ò - dʒ			1	4177	t ò - nd ò - l ò - dʒ
6634	ToroTegu-8306_star-1	ToroTegu		star	sémrěy	sém-rěy	s é m - r ě j			1	4178	s é m - r ě j
6635	YandaDom-8306_star-1	YandaDom		star	tóndóló, sàrⁿàkɛ̀lɛ̀	tó-ndó-ló	t ó - nd ó - l ó			1	4177	t ó - nd ó - l ó - -
6636	YandaDom-8306_star-2	YandaDom		star	tóndóló, sàrⁿàkɛ̀lɛ̀	sàr.∼à-kɛ̀lɛ̀	s à r <<∼>> à - k ɛ̀ l ɛ̀			1	4179	s à r <<∼>> à - k ɛ̀ l ɛ̀
6637	YornoSo-8306_star-1	YornoSo		star	tònòlòý	tònò-lòj	t ò n ò - l ò dʒ			1	4177	t ò - n ò - l ò - dʒ
16670	BankanTey-8420_straightobject-1	BankanTey		straight (object)	sóló	sól-ó	s ó l - ó			1	4186	s ó l - ó
16671	JamsayDouentza-8420_straightobject-1	JamsayDouentza		straight (object)	démdém kɔ̂:, íjésà	ídʒés-à	í d ʒ é s - à			1	4187	í d ʒ é s - à
16672	Mombo-8420_straightobject-1	Mombo		straight (object)	dí:ⁿdí:wⁿ	dí.íⁿdí.íw-.∼	d í í ∼ d í í w - <<∼>>			1	4188	d í í ∼ d í í w - <<∼>>
16673	Najamba-8420_straightobject-1	Najamba		straight (object)	tèndô:\\tèndê:	tèndó.ò	t è nd ó ò	t è nd é è		1	4189	t è nd ó ò
16674	Nanga-8420_straightobject-1	Nanga		straight (object)	sóró	sór-ó	s ó r - ó			1	4186	s ó r - ó
16675	PergeTegu-8420_straightobject-1	PergeTegu		straight (object)	dém→ kɔ̂:	dém_kɔ́.ɔ̀	d é m + k ɔ́ ɔ̀			1	4190 4191	d é m - - - + k ɔ́ ɔ̀
16677	TogoKan-8420_straightobject-1	TogoKan		straight (object)	dɛ́wⁿ kàⁿ	dɛ́w.∼_k-àⁿ	d ɛ́ w <<∼>> + k - à ∼			1	4192 4193	d ɛ́ w <<∼>> + k - à ∼ - -
