ID	LOCAL_ID	DOCULECT	VARIETY	CONCEPT	VALUE	FORM	TOKENS	PLURAL_TOKENS	NOTE	SWADESH	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	COGIDS
12975	YornoSo-7566_see-2	YornoSo		see	yé:\\yé: xxx[chaining yéy ?]	yé-é	j é - é			1	6 7 0 7	AXBZ	JE0E	12	12.J.C 12.E.V 12.0.C 12.E.V	2.0 1.5 1.75 0.8	jé-é	1	3921
5502	BankanTey-7569_seedstockseedsforsowing-1	BankanTey		seedstock, seeds for sowing	tǒy, kɔ̀ntǒy	tǒy	t ǒ j			1	1 7 6	AXN	TUJ	1	1.T.C 1.U.V 1.J.c	2.0 1.5 0.8	tǒj	0	3938
5503	BankanTey-7569_seedstockseedsforsowing-2	BankanTey		seedstock, seeds for sowing	tǒy, kɔ̀ntǒy	kɔ̀-ntǒ-y	k ɔ̀ - n t ǒ - j			1	1 7 0 4 1 7 0 6	AXBYBYBC	KU0NTU0J	1	1.K.C 1.U.V 1.0.C 1.N.V 1.T.C 1.U.V 1.0.C 1.J.C	2.0 1.5 1.75 1.3 1.75 1.3 1.75 1.5	kɔ̀-ntǒ-j	0	3946
5504	BenTey-7569_seedstockseedsforsowing-1	BenTey		seedstock, seeds for sowing	tǒy	tǒy	t ǒ j			1	1 7 6	AXN	TUJ	2	2.T.C 2.U.V 2.J.c	2.0 1.5 0.8	tǒj	0	3938
5509	JamsayDouentza-7569_seedstockseedsforsowing-1	JamsayDouentza		seedstock, seeds for sowing	tǒy	tǒy	t ǒ j			1	1 7 6	AXN	TUJ	3	3.T.C 3.U.V 3.J.c	2.0 1.5 0.8	tǒj	0	3938
5510	Mombo-7569_seedstockseedsforsowing-1	Mombo		seedstock, seeds for sowing	nùgùjí	nùɡù-dʒí	n ù ɡ ù - d ʒ í			1	4 7 1 7 0 1 3 7	AXBYBCCZ	NYKY0TSI	4	4.N.C 4.Y.V 4.K.C 4.Y.V 4.0.C 4.T.C 4.S.C 4.I.V	2.0 1.5 1.75 1.3 1.75 1.5 1.5 0.8	nùɡù-dʒí	0	3939
5511	Najamba-7569_seedstockseedsforsowing-1	Najamba		seedstock, seeds for sowing	tǒyŋgò\\twe᷈:	tǒy-ŋɡò	t ǒ j - ŋ ɡ ò	t w è è		1	1 7 6 0 4 1 7	AXMBYBZ	TUJ0NKU	5	5.T.C 5.U.V 5.J.c 5.0.C 5.N.V 5.K.C 5.U.V	2.0 1.5 1.1 1.75 1.3 1.75 0.8	tǒj-ŋɡò	0	3938
5512	Nanga-7569_seedstockseedsforsowing-1	Nanga		seedstock, seeds for sowing	to᷈:	tò-ò	t ò - ò			1	1 7 0 7	AXBZ	TU0U	6	6.T.C 6.U.V 6.0.C 6.U.V	2.0 1.5 1.75 0.8	tò-ò	0	3940
5514	PergeTegu-7569_seedstockseedsforsowing-1	PergeTegu		seedstock, seeds for sowing	tǒy	tǒy	t ǒ j			1	1 7 6	AXN	TUJ	7	7.T.C 7.U.V 7.J.c	2.0 1.5 0.8	tǒj	0	3938
5517	TogoKan-7569_seedstockseedsforsowing-1	TogoKan		seedstock, seeds for sowing	nóŋó	nóŋó	n ó ŋ ó			1	4 7 4 7	AXBZ	NUNU	8	8.N.C 8.U.V 8.N.C 8.U.V	2.0 1.5 1.75 0.8	nóŋó	0	3941
5518	TommoSoTongoTongo-7569_seedstockseedsforsowing-1	TommoSoTongoTongo		seedstock, seeds for sowing	dɛ̀ntów	dɛ̀-ntó-w	d ɛ̀ - n t ó - w			1	1 7 0 4 1 7 0 6	AXBYBYBC	TE0NTU0W	9	9.T.C 9.E.V 9.0.C 9.N.V 9.T.C 9.U.V 9.0.C 9.W.C	2.0 1.5 1.75 1.3 1.75 1.3 1.75 1.5	dɛ̀-ntó-w	0	3942
5520	ToroTegu-7569_seedstockseedsforsowing-1	ToroTegu		seedstock, seeds for sowing	tǒw	tǒw	t ǒ w			1	1 7 6	AXN	TUW	10	10.T.C 10.U.V 10.W.c	2.0 1.5 0.8	tǒw	0	3943
5521	YandaDom-7569_seedstockseedsforsowing-1	YandaDom		seedstock, seeds for sowing	tòŋ	tòŋ	t ò ŋ			1	1 7 4	AXN	TUN	11	11.T.C 11.U.V 11.N.c	2.0 1.5 0.8	tòŋ	0	3944
5522	YornoSo-7569_seedstockseedsforsowing-1	YornoSo		seedstock, seeds for sowing	dɛ̀rⁿɛ̀tǒy	dɛ̀r.∼ɛ̀-tǒy	d ɛ̀ r <<∼>> ɛ̀ - t ǒ j			1	1 7 5 0 7 0 1 7 6	AXMBYBCYN	TER0E0TUJ	12	12.T.C 12.E.V 12.R.c 12.0.C 12.E.V 12.0.C 12.T.C 12.U.V 12.J.c	2.0 1.5 1.1 1.75 1.3 1.75 1.5 1.3 0.8	dɛ̀r<<∼>>ɛ̀-tǒj	0	3945
3751	BankanTey-7617_sewwithneedle-1	BankanTey		sew (with needle)	kó	kó	k ó			1	1 7	AX	KU	1	1.K.C 1.U.V	2.0 1.5	kó	0	3952
3752	BenTey-7617_sewwithneedle-1	BenTey		sew (with needle)	kúyó	kúy-ó	k ú j - ó			1	1 7 6 0 7	AXMBZ	KYJ0U	2	2.K.C 2.Y.V 2.J.c 2.0.C 2.U.V	2.0 1.5 1.1 1.75 0.8	kúj-ó	0	3953
3757	JamsayDouentza-7617_sewwithneedle-1	JamsayDouentza		sew (with needle)	ájárá	ádʒá-rá	á d ʒ á - r á			1	7 1 3 7 0 5 7	XBCYBCZ	ATSA0RA	3	3.A.V 3.T.C 3.S.C 3.A.V 3.0.C 3.R.C 3.A.V	1.5 1.75 1.5 1.3 1.75 1.5 0.8	ádʒá-rá	0	3954
3758	Mombo-7617_sewwithneedle-1	Mombo		sew (with needle)	kúyé	kúy-é	k ú j - é			1	1 7 6 0 7	AXMBZ	KYJ0E	4	4.K.C 4.Y.V 4.J.c 4.0.C 4.E.V	2.0 1.5 1.1 1.75 0.8	kúj-é	0	3953
3759	Najamba-7617_sewwithneedle-1	Najamba		sew (with needle)	kóy\\kòyè	kóy	k ó j			1	1 7 6	AXN	KUJ	5	5.K.C 5.U.V 5.J.c	2.0 1.5 0.8	kój	0	3953
3760	Nanga-7617_sewwithneedle-1	Nanga		sew (with needle)	kó:	kó-ó	k ó - ó			1	1 7 0 7	AXBZ	KU0U	6	6.K.C 6.U.V 6.0.C 6.U.V	2.0 1.5 1.75 0.8	kó-ó	0	3952
3762	PergeTegu-7617_sewwithneedle-1	PergeTegu		sew (with needle)	pɛ́:	pɛ́-ɛ́	p ɛ́ - ɛ́			1	1 7 0 7	AXBZ	PE0E	7	7.P.C 7.E.V 7.0.C 7.E.V	2.0 1.5 1.75 0.8	pɛ́-ɛ́	1	3955
3765	TogoKan-7617_sewwithneedle-1	TogoKan		sew (with needle)	tǔⁿ ájìrì	tǔⁿ-á-dʒìrì	t ǔ ∼ - á - d ʒ ì r ì			1	1 7 4 0 7 0 1 3 7 5 7	AXMBYBCCYBZ	TY90A0TSIRI	8	8.T.C 8.Y.V 8.9.c 8.0.C 8.A.V 8.0.C 8.T.C 8.S.C 8.I.V 8.R.C 8.I.V	2.0 1.5 1.1 1.75 1.3 1.75 1.5 1.5 1.3 1.75 0.8	tǔ∼-á-dʒìrì	0	3956
3766	TommoSoTongoTongo-7617_sewwithneedle-1	TommoSoTongoTongo		sew (with needle)	nɔ̌y nɔ́ɔ́	nɔ̌y-nɔ́.ɔ́	n ɔ̌ j - n ɔ́ ɔ́			1	4 7 6 0 4 7 7	AXMBCYZ	NUJ0NUU	9	9.N.C 9.U.V 9.J.c 9.0.C 9.N.C 9.U.V 9.U.V	2.0 1.5 1.1 1.75 1.5 1.3 0.8	nɔ̌j-nɔ́ɔ́	0	3957
3768	ToroTegu-7617_sewwithneedle-1	ToroTegu		sew (with needle)	átú\\átá	á-tú	á - t ú			1	7 0 1 7	XBCZ	A0TY	10	10.A.V 10.0.C 10.T.C 10.Y.V	1.5 1.75 1.5 0.8	á-tú	0	3958
3769	YandaDom-7617_sewwithneedle-1	YandaDom		sew (with needle)	píyɛ́\\pìyálì	píy-ɛ́	p í j - ɛ́			1	1 7 6 0 7	AXMBZ	PIJ0E	11	11.P.C 11.I.V 11.J.c 11.0.C 11.E.V	2.0 1.5 1.1 1.75 0.8	píj-ɛ́	0	3955
3770	YornoSo-7617_sewwithneedle-1	YornoSo		sew (with needle)	lɔ́:	lɔ́-ɔ́	l ɔ́ - ɔ́			1	5 7 0 7	AXBZ	LU0U	12	12.L.C 12.U.V 12.0.C 12.U.V	2.0 1.5 1.75 0.8	lɔ́-ɔ́	0	3959
16509	BankanTey-7649_sharpblade-1	BankanTey		sharp (blade)	ɛ́rùm	ɛ́rùm	ɛ́ r ù m			1	7 5 7 4	XBYN	ERYM	1	1.E.V 1.R.C 1.Y.V 1.M.c	1.5 1.75 1.3 0.8	ɛ́rùm	0	3965
16510	BenTey-7649_sharpblade-1	BenTey		sharp (blade)	yágùm, ɛ́rùm	ɛ́rùm	ɛ́ r ù m			1	7 5 7 4	XBYN	ERYM	2	2.E.V 2.R.C 2.Y.V 2.M.c	1.5 1.75 1.3 0.8	ɛ́rùm	0	3965
16511	BenTey-7649_sharpblade-2	BenTey		sharp (blade)	yágùm, ɛ́rùm	ɛ́rùm	ɛ́ r ù m			1	7 5 7 4	XBYN	ERYM	2	2.E.V 2.R.C 2.Y.V 2.M.c	1.5 1.75 1.3 0.8	ɛ́rùm	1	3965
16516	JamsayDouentza-7649_sharpblade-1	JamsayDouentza		sharp (blade)	érù	ér-ù	é r - ù			1	7 5 0 7	XMBZ	ER0Y	3	3.E.V 3.R.c 3.0.C 3.Y.V	1.5 1.1 1.75 0.8	ér-ù	0	3966
16518	Mombo-7649_sharpblade-1	Mombo		sharp (blade)	ɲá:ɲá: kánní	ɲá.áɲá.á_kánn-í	ɲ á á ɲ á á + k á n n - í			1	4 7 7 4 7 7 9 1 7 4 4 0 7	AXYBYZ_AXLMBZ	NAANAA_KANN0I	4	4.N.C 4.A.V 4.A.V 4.N.C 4.A.V 4.A.V 4._._ 4.K.C 4.A.V 4.N.c 4.N.c 4.0.C 4.I.V	2.0 1.5 1.3 1.75 1.3 0.8 0.0 2.0 1.5 1.1 1.1 1.75 0.8	ɲááɲáá+kánn-í	0	3967 3968
16519	Najamba-7649_sharpblade-1	Najamba		sharp (blade)	ɛ̀líyè\\ɛ̀lúmbò	ɛ̀líy-è	ɛ̀ l í j - è	ɛ̀ l ú - mb ò		1	7 5 7 6 0 7	XBYMBZ	ELIJ0E	5	5.E.V 5.L.C 5.I.V 5.J.c 5.0.C 5.E.V	1.5 1.75 1.3 1.1 1.75 0.8	ɛ̀líj-è	0	3969
16520	Najamba-7649_sharpblade-2	Najamba		sharp (blade)	ɛ̀líyè\\ɛ̀lúmbò	ɛ̀líy-è	ɛ̀ l í j - è	ɛ̀ l ú - mb ò		1	7 5 7 6 0 7	XBYMBZ	ELIJ0E	5	5.E.V 5.L.C 5.I.V 5.J.c 5.0.C 5.E.V	1.5 1.75 1.3 1.1 1.75 0.8	ɛ̀líj-è	1	3969
16521	Nanga-7649_sharpblade-1	Nanga		sharp (blade)	ɛ́rî	ɛ́r-î	ɛ́ r - î			1	7 5 0 7	XMBZ	ER0I	6	6.E.V 6.R.c 6.0.C 6.I.V	1.5 1.1 1.75 0.8	ɛ́r-î	0	3966
16523	PergeTegu-7649_sharpblade-1	PergeTegu		sharp (blade)	érù	ér-ù	é r - ù			1	7 5 0 7	XMBZ	ER0Y	7	7.E.V 7.R.c 7.0.C 7.Y.V	1.5 1.1 1.75 0.8	ér-ù	0	3966
16525	TogoKan-7649_sharpblade-1	TogoKan		sharp (blade)	ɲí:ɲí	ɲí.íɲ-í	ɲ í í ɲ - í			1	4 7 7 4 0 7	AXYMBZ	NIIN0I	8	8.N.C 8.I.V 8.I.V 8.N.c 8.0.C 8.I.V	2.0 1.5 1.3 1.1 1.75 0.8	ɲííɲ-í	0	3970
16526	TommoSoTongoTongo-7649_sharpblade-1	TommoSoTongoTongo		sharp (blade)	ɛ́lɛ́lú, yágárú	ɛ́lɛ́l-ú	ɛ́ l ɛ́ l - ú			1	7 5 7 5 0 7	XBYMBZ	ELEL0Y	9	9.E.V 9.L.C 9.E.V 9.L.c 9.0.C 9.Y.V	1.5 1.75 1.3 1.1 1.75 0.8	ɛ́lɛ́l-ú	0	3971
16527	TommoSoTongoTongo-7649_sharpblade-2	TommoSoTongoTongo		sharp (blade)	ɛ́lɛ́lú, yágárú	yáɡár-ú	j á ɡ á r - ú			1	6 7 1 7 5 0 7	AXBYMBZ	JAKAR0Y	9	9.J.C 9.A.V 9.K.C 9.A.V 9.R.c 9.0.C 9.Y.V	2.0 1.5 1.75 1.3 1.1 1.75 0.8	jáɡár-ú	0	3974
16528	ToroTegu-7649_sharpblade-1	ToroTegu		sharp (blade)	lìsí	lìs-í	l ì s - í			1	5 7 3 0 7	AXMBZ	LIS0I	10	10.L.C 10.I.V 10.S.c 10.0.C 10.I.V	2.0 1.5 1.1 1.75 0.8	lìs-í	0	3972
16529	YandaDom-7649_sharpblade-1	YandaDom		sharp (blade)	sǐ:ⁿ	sì-íⁿ	s ì - í ∼			1	3 7 0 7 4	AXBYN	SI0I9	11	11.S.C 11.I.V 11.0.C 11.I.V 11.9.c	2.0 1.5 1.75 1.3 0.8	sì-í∼	0	3973
16530	YornoSo-7649_sharpblade-1	YornoSo		sharp (blade)	ɛ̂:l ~ ɛ́lɛ̀l	ɛ́lɛ̀l	ɛ́ l ɛ̀ l			1	7 5 7 5	XBYN	ELEL	12	12.E.V 12.L.C 12.E.V 12.L.c	1.5 1.75 1.3 0.8	ɛ́lɛ̀l	0	3971
16531	YornoSo-7649_sharpblade-2	YornoSo		sharp (blade)	ɛ̂:l ~ ɛ́lɛ̀l	ɛ́lɛ̀l	ɛ́ l ɛ̀ l			1	7 5 7 5	XBYN	ELEL	12	12.E.V 12.L.C 12.E.V 12.L.c	1.5 1.75 1.3 0.8	ɛ́lɛ̀l	1	3971
7715	BankanTey-7713_short-1	BankanTey		short	gɔ᷈:	ɡɔ̀-ɔ̀-	ɡ ɔ̀ - ɔ̀			1	1 7 0 7	AXBZ	KU0U	1	1.K.C 1.U.V 1.0.C 1.U.V	2.0 1.5 1.75 0.8	ɡɔ̀-ɔ̀	0	3983
7716	BenTey-7713_short-1	BenTey		short	gɔ᷈:w\\gɔ᷈:wm\\gɔ̌:wyɛ̀	ɡɔ̀.ɔ̀.w	ɡ ɔ̀ ɔ̀ w	ɡ ɔ̀ ɔ̀ w - m		1	1 7 7 6	AXYN	KUUW	2	2.K.C 2.U.V 2.U.V 2.W.c	2.0 1.5 1.3 0.8	ɡɔ̀ɔ̀w	0	3983
7721	JamsayDouentza-7713_short-1	JamsayDouentza		short	gɔ̌yⁿ	ɡɔ̌j-.∼	ɡ ɔ̌ dʒ - <<∼>>			1	1 7 1 0 0	AXLLN	KUT00	3	3.K.C 3.U.V 3.T.c 3.0.c 3.0.c	2.0 1.5 1.1 1.1 0.8	ɡɔ̌dʒ-<<∼>>	0	3984
7723	Mombo-7713_short-1	Mombo		short	dúŋgúrù	dúŋɡúr-ù	d ú ŋ ɡ ú r - ù			1	1 7 4 1 7 5 0 7	AXMBYMBZ	TYNKYR0Y	4	4.T.C 4.Y.V 4.N.c 4.K.C 4.Y.V 4.R.c 4.0.C 4.Y.V	2.0 1.5 1.1 1.75 1.3 1.1 1.75 0.8	dúŋɡúr-ù	0	3985
7724	Najamba-7713_short-1	Najamba		short	dèndú:\\dèndí:	dèndú.ú	d è nd ú ú	d è nd í í		1	1 7 4 7 7	AXBYZ	TENYY	5	5.T.C 5.E.V 5.N.C 5.Y.V 5.Y.V	2.0 1.5 1.75 1.3 0.8	dèndúú	0	3986
7725	Nanga-7713_short-1	Nanga		short	déŋî	déŋ-î	d é ŋ - î			1	1 7 4 0 7	AXMBZ	TEN0I	6	6.T.C 6.E.V 6.N.c 6.0.C 6.I.V	2.0 1.5 1.1 1.75 0.8	déŋ-î	0	3986
7727	PergeTegu-7713_short-1	PergeTegu		short	gɔ̌yⁿ	ɡɔ̌j-.∼	ɡ ɔ̌ dʒ - <<∼>>			1	1 7 1 0 0	AXLLN	KUT00	7	7.K.C 7.U.V 7.T.c 7.0.c 7.0.c	2.0 1.5 1.1 1.1 0.8	ɡɔ̌dʒ-<<∼>>	0	3984
7729	TogoKan-7713_short-1	TogoKan		short	dègé	dèɡ-é	d è ɡ - é			1	1 7 1 0 7	AXMBZ	TEK0E	8	8.T.C 8.E.V 8.K.c 8.0.C 8.E.V	2.0 1.5 1.1 1.75 0.8	dèɡ-é	1	3987
7730	TommoSoTongoTongo-7713_short-1	TommoSoTongoTongo		short	dùmbú	dùmb-ú	d ù mb - ú			1	1 7 4 0 7	AXMBZ	TYM0Y	9	9.T.C 9.Y.V 9.M.c 9.0.C 9.Y.V	2.0 1.5 1.1 1.75 0.8	dùmb-ú	0	3988
7731	ToroTegu-7713_short-1	ToroTegu		short	tùkěy	tùkě-y	t ù k ě - j			1	1 7 1 7 0 6	AXBYBC	TYKE0J	10	10.T.C 10.Y.V 10.K.C 10.E.V 10.0.C 10.J.C	2.0 1.5 1.75 1.3 1.75 1.5	tùkě-j	0	3989
7732	YandaDom-7713_short-1	YandaDom		short	dùmbù, dènù	dùmb-ù	d ù mb - ù			1	1 7 4 0 7	AXMBZ	TYM0Y	11	11.T.C 11.Y.V 11.M.c 11.0.C 11.Y.V	2.0 1.5 1.1 1.75 0.8	dùmb-ù	0	3988
7733	YandaDom-7713_short-2	YandaDom		short	dùmbù, dènù	dèn-ù	d è n - ù			1	1 7 4 0 7	AXMBZ	TEN0Y	11	11.T.C 11.E.V 11.N.c 11.0.C 11.Y.V	2.0 1.5 1.1 1.75 0.8	dèn-ù	0	3986
7734	YornoSo-7713_short-1	YornoSo		short	dùmìýⁿ	dùmì-jⁿ	d ù m ì - dʒ ~			1	1 7 4 7 0 1 0	AXBYBYN	TYMI0T0	12	12.T.C 12.Y.V 12.M.C 12.I.V 12.0.C 12.T.V 12.0.c	2.0 1.5 1.75 1.3 1.75 1.3 0.8	dùmì-dʒ~	0	3990
9722	BankanTey-7812_singverbonly-1	BankanTey		sing (verb only)	nùmá	nùm-á	n ù m - á			1	4 7 4 0 7	AXMBZ	NYM0A	1	1.N.C 1.Y.V 1.M.c 1.0.C 1.A.V	2.0 1.5 1.1 1.75 0.8	nùm-á	1	3997
9723	BenTey-7812_singverbonly-1	BenTey		sing (verb only)	nùwⁿɔ́	nùw-.∼ɔ́	n ù w - <<∼>> ɔ́			1	4 7 6 0 0 7	AXLMBZ	NYW00U	2	2.N.C 2.Y.V 2.W.c 2.0.c 2.0.C 2.U.V	2.0 1.5 1.1 1.1 1.75 0.8	nùw-<<∼>>ɔ́	0	3998
9730	JamsayDouentza-7812_singverbonly-1	JamsayDouentza		sing (verb only)	nùŋó	nùŋ-ó	n ù ŋ - ó			1	4 7 4 0 7	AXMBZ	NYN0U	3	3.N.C 3.Y.V 3.N.c 3.0.C 3.U.V	2.0 1.5 1.1 1.75 0.8	nùŋ-ó	0	3997
9732	Mombo-7812_singverbonly-1	Mombo		sing (verb only)	nwɛ́:	nwɛ́-ɛ́	n w ɛ́ - ɛ́			1	4 6 7 0 7	ACXBZ	NWE0E	4	4.N.C 4.W.C 4.E.V 4.0.C 4.E.V	2.0 1.5 1.5 1.75 0.8	nwɛ́-ɛ́	1	3999
9733	Najamba-7812_singverbonly-1	Najamba		sing (verb only)	ŋwǎn\\ŋwànè	ŋwà-nè	ŋ w à - n è			1	4 6 7 0 4 7	ACXBCZ	NWA0NE	5	5.N.C 5.W.C 5.A.V 5.0.C 5.N.C 5.E.V	2.0 1.5 1.5 1.75 1.5 0.8	ŋwà-nè	0	4000
9734	Najamba-7812_singverbonly-2	Najamba		sing (verb only)	ŋwǎn\\ŋwànè	ŋwà-nè	ŋ w à - n è			1	4 6 7 0 4 7	ACXBCZ	NWA0NE	5	5.N.C 5.W.C 5.A.V 5.0.C 5.N.C 5.E.V	2.0 1.5 1.5 1.75 1.5 0.8	ŋwà-nè	1	4000
9735	Nanga-7812_singverbonly-1	Nanga		sing (verb only)	nùŋí	nùŋ-í	n ù ŋ - í			1	4 7 4 0 7	AXMBZ	NYN0I	6	6.N.C 6.Y.V 6.N.c 6.0.C 6.I.V	2.0 1.5 1.1 1.75 0.8	nùŋ-í	0	3997
9737	PergeTegu-7812_singverbonly-1	PergeTegu		sing (verb only)	núŋgɔ́	núŋɡ-ɔ́	n ú ŋ ɡ - ɔ́			1	4 7 4 1 0 7	AXLMBZ	NYNK0U	7	7.N.C 7.Y.V 7.N.c 7.K.c 7.0.C 7.U.V	2.0 1.5 1.1 1.1 1.75 0.8	núŋɡ-ɔ́	0	3997
9740	TogoKan-7812_singverbonly-1	TogoKan		sing (verb only)	núŋɔ́	núŋ-ɔ́	n ú ŋ - ɔ́			1	4 7 4 0 7	AXMBZ	NYN0U	8	8.N.C 8.Y.V 8.N.c 8.0.C 8.U.V	2.0 1.5 1.1 1.75 0.8	núŋ-ɔ́	0	3997
9741	TommoSoTongoTongo-7812_singverbonly-1	TommoSoTongoTongo		sing (verb only)	núyɔ́	núy-ɔ́	n ú j - ɔ́			1	4 7 6 0 7	AXMBZ	NYJ0U	9	9.N.C 9.Y.V 9.J.c 9.0.C 9.U.V	2.0 1.5 1.1 1.75 0.8	núj-ɔ́	0	4001
9742	ToroTegu-7812_singverbonly-1	ToroTegu		sing (verb only)	nùŋú\\nùŋɔ́	nùŋ-ɔ́	n ù ŋ - ɔ́			1	4 7 4 0 7	AXMBZ	NYN0U	10	10.N.C 10.Y.V 10.N.c 10.0.C 10.U.V	2.0 1.5 1.1 1.75 0.8	nùŋ-ɔ́	0	3997
9743	ToroTegu-7812_singverbonly-2	ToroTegu		sing (verb only)	nùŋú\\nùŋɔ́	nùŋ-ɔ́	n ù ŋ - ɔ́			1	4 7 4 0 7	AXMBZ	NYN0U	10	10.N.C 10.Y.V 10.N.c 10.0.C 10.U.V	2.0 1.5 1.1 1.75 0.8	nùŋ-ɔ́	1	3997
9744	YandaDom-7812_singverbonly-1	YandaDom		sing (verb only)	nùŋɔ́\\nùŋàlí ~ nùŋálì	nùŋ-ɔ́	n ù ŋ - ɔ́			1	4 7 4 0 7	AXMBZ	NYN0U	11	11.N.C 11.Y.V 11.N.c 11.0.C 11.U.V	2.0 1.5 1.1 1.75 0.8	nùŋ-ɔ́	0	3997
9745	YandaDom-7812_singverbonly-2	YandaDom		sing (verb only)	nùŋɔ́\\nùŋàlí ~ nùŋálì	nùŋ-á-lì	n ù ŋ - á - l ì			1	4 7 4 0 7 0 5 7	AXMBYBCZ	NYN0A0LI	11	11.N.C 11.Y.V 11.N.c 11.0.C 11.A.V 11.0.C 11.L.C 11.I.V	2.0 1.5 1.1 1.75 1.3 1.75 1.5 0.8	nùŋ-á-lì	0	3997
9746	YandaDom-7812_singverbonly-3	YandaDom		sing (verb only)	nùŋɔ́\\nùŋàlí ~ nùŋálì	nùŋ-á-lì	n ù ŋ - á - l ì			1	4 7 4 0 7 0 5 7	AXMBYBCZ	NYN0A0LI	11	11.N.C 11.Y.V 11.N.c 11.0.C 11.A.V 11.0.C 11.L.C 11.I.V	2.0 1.5 1.1 1.75 1.3 1.75 1.5 0.8	nùŋ-á-lì	1	3997
9747	YornoSo-7812_singverbonly-1	YornoSo		sing (verb only)	nɛ̌:\\nɛ̌:, nìyɛ́\\nìyɛ́	nɛ̀-ɛ́	n ɛ̀ - ɛ́			1	4 7 0 7	AXBZ	NE0E	12	12.N.C 12.E.V 12.0.C 12.E.V	2.0 1.5 1.75 0.8	nɛ̀-ɛ́	0	3999
9748	YornoSo-7812_singverbonly-2	YornoSo		sing (verb only)	nɛ̌:\\nɛ̌:, nìyɛ́\\nìyɛ́	nìy-ɛ́	n ì j - ɛ́			1	4 7 6 0 7	AXMBZ	NIJ0E	12	12.N.C 12.I.V 12.J.c 12.0.C 12.E.V	2.0 1.5 1.1 1.75 0.8	nìj-ɛ́	0	4001
2980	BenTey-7822_sitorperchontheedgeegofachair-1	BenTey		sit or perch on the edge (e.g. of a chair)	jɛ̀wrí→ éwyé	dʒɛ-̀wríéwyé	d ʒ ɛ - w r í é w j é			1	1 3 7 0 6 5 7 7 6 6 7	ACXBYBYYMBZ	TSE0WRIEWJE	2	2.T.C 2.S.C 2.E.V 2.0.C 2.W.V 2.R.C 2.I.V 2.E.V 2.W.c 2.J.C 2.E.V	2.0 1.5 1.5 1.75 1.3 1.75 1.3 1.3 1.1 1.75 0.8	dʒɛ-wríéwjé	0	4015
2981	Mombo-7822_sitorperchontheedgeegofachair-1	Mombo		sit or perch on the edge (e.g. of a chair)	dá:yⁿè:	dá.áj.∼è.è	d á á dʒ <<∼>> è è			1	1 7 7 1 0 7 7	AXYMBYZ	TAAT0EE	4	4.T.C 4.A.V 4.A.V 4.T.c 4.0.C 4.E.V 4.E.V	2.0 1.5 1.3 1.1 1.75 1.3 0.8	dáádʒ<<∼>>èè	0	4016
2982	Najamba-7822_sitorperchontheedgeegofachair-1	Najamba		sit or perch on the edge (e.g. of a chair)	[jèmbí nɛ̀] óbíy, jèmbíl	dʒè-mbíl	d ʒ è - mb í l			1	1 3 7 0 4 7 5	ACXBCYN	TSE0MIL	5	5.T.C 5.S.C 5.E.V 5.0.C 5.M.C 5.I.V 5.L.c	2.0 1.5 1.5 1.75 1.5 1.3 0.8	dʒè-mbíl	0	4017
2983	Najamba-7822_sitorperchontheedgeegofachair-2	Najamba		sit or perch on the edge (e.g. of a chair)	[jèmbí nɛ̀] óbíy, jèmbíl	dʒè-mbíl	d ʒ è - mb í l			1	1 3 7 0 4 7 5	ACXBCYN	TSE0MIL	5	5.T.C 5.S.C 5.E.V 5.0.C 5.M.C 5.I.V 5.L.c	2.0 1.5 1.5 1.75 1.5 1.3 0.8	dʒè-mbíl	1	4017
2984	PergeTegu-7822_sitorperchontheedgeegofachair-1	PergeTegu		sit or perch on the edge (e.g. of a chair)	jèwrí→ dènjé	dʒèwrí-dènj-é	d ʒ è w r í - d è ndʒ - é			1	1 3 7 6 5 7 0 1 7 4 0 7	ACXMBYBCYMBZ	TSEWRI0TEN0E	7	7.T.C 7.S.C 7.E.V 7.W.c 7.R.C 7.I.V 7.0.C 7.T.C 7.E.V 7.N.c 7.0.C 7.E.V	2.0 1.5 1.5 1.1 1.75 1.3 1.75 1.5 1.3 1.1 1.75 0.8	dʒèwrí-dèndʒ-é	0	4015
2985	TogoKan-7822_sitorperchontheedgeegofachair-1	TogoKan		sit or perch on the edge (e.g. of a chair)	kírⁿì dɛ̀ŋî:	kír.∼ì-dɛ̀ŋ-í.ì	k í r <<∼>> ì - d ɛ̀ ŋ - í ì			1	1 7 5 0 7 0 1 7 4 0 7 7	AXMBYBCYMBYZ	KIR0I0TEN0II	8	8.K.C 8.I.V 8.R.c 8.0.C 8.I.V 8.0.C 8.T.C 8.E.V 8.N.c 8.0.C 8.I.V 8.I.V	2.0 1.5 1.1 1.75 1.3 1.75 1.5 1.3 1.1 1.75 1.3 0.8	kír<<∼>>ì-dɛ̀ŋ-íì	0	4018
